iso3,year,gini,corruption,gov,reg,acc
SLE,2020,,-0.371052653,-1.027739286,-0.888310492,-9.58E-02
SLE,2021,,-0.431214958,-1.114508152,-0.964902222,-6.36E-02
SLE,2022,,,,,
SGP,1990,,,,,
SGP,1991,,,,,
SGP,1992,,,,,
SGP,1993,,,,,
SGP,1994,,,,,
SGP,1995,,,,,
SGP,1996,,2.107433796,1.993047118,2.177225828,0.139815584
SGP,1997,,,,,
SGP,1998,,2.057286263,2.07239747,2.154220104,0.112500772
SGP,1999,,,,,
SGP,2000,,2.139873028,2.107993841,2.068062782,0.130497083
SGP,2001,,,,,
SGP,2002,,2.262733698,1.79351306,1.888890624,5.86E-02
SGP,2003,,2.169167757,1.88189292,1.785252333,-2.10E-02
SGP,2004,,2.301145792,1.967402339,1.762279868,7.75E-02
SGP,2005,,2.156098127,1.952961326,1.746806502,0.132438689
SGP,2006,,2.174917221,2.209695339,1.753630042,-0.387192518
SGP,2007,,2.231212378,2.367803574,1.808868408,-0.363209665
SGP,2008,,2.231617928,2.426028967,1.868738413,-0.3348355
SGP,2009,,2.206720352,2.267011642,1.775740385,-0.23422043
SGP,2010,,2.171362877,2.235757351,1.783599377,-0.208965808
SGP,2011,,2.102997065,2.148647547,1.783230543,-0.102027185
SGP,2012,,2.115708113,2.155763865,1.957902074,5.31E-02
SGP,2013,,2.07050252,2.080410242,1.960108399,3.68E-02
SGP,2014,,2.067563772,2.175314426,2.226360083,-9.86E-02
SGP,2015,,2.090844154,2.230875969,2.255347013,-0.161810279
SGP,2016,,2.083024263,2.197673798,2.177772999,-0.15036881
SGP,2017,,2.129484177,2.213762283,2.113010406,-0.169035301
SGP,2018,,2.170643568,2.221915007,2.125360012,-8.40E-02
SGP,2019,,2.156531811,2.212734461,2.160112858,-0.205995977
SGP,2020,,2.149747133,2.324859858,2.21286726,-0.203809813
SGP,2021,,2.171539545,2.291487455,2.231044054,-0.136062041
SGP,2022,,,,,
SXM,1990,,,,,
SXM,1991,,,,,
SXM,1992,,,,,
SXM,1993,,,,,
SXM,1994,,,,,
SXM,1995,,,,,
SXM,1996,,,,,
SXM,1997,,,,,
SXM,1998,,,,,
SXM,1999,,,,,
SXM,2000,,,,,
SXM,2001,,,,,
SXM,2002,,,,,
SXM,2003,,,,,
SXM,2004,,,,,
SXM,2005,,,,,
SXM,2006,,,,,
SXM,2007,,,,,
SXM,2008,,,,,
SXM,2009,,,,,
SXM,2010,,,,,
SXM,2011,,,,,
SXM,2012,,,,,
SXM,2013,,,,,
SXM,2014,,,,,
SXM,2015,,,,,
SXM,2016,,,,,
SXM,2017,,,,,
SXM,2018,,,,,
SXM,2019,,,,,
SXM,2020,,,,,
SXM,2021,,,,,
SXM,2022,,,,,
SVK,1990,,,,,
SVK,1991,,,,,
SVK,1992,,,,,
SVK,1993,,,,,
SVK,1994,,,,,
SVK,1995,,,,,
SVK,1996,,0.21805428,0.459862679,0.672422051,0.644221544
SVK,1997,,,,,
SVK,1998,,5.80E-02,0.535887301,0.496213675,0.710790992
SVK,1999,,,,,
SVK,2000,,0.223054469,0.673051953,0.57780838,0.848681509
SVK,2001,,,,,
SVK,2002,,-5.06E-02,0.540845692,0.903905571,0.976482391
SVK,2003,,0.280685246,0.667460144,0.91302371,0.931504726
SVK,2004,27.1,0.337021232,0.81953752,1.083422542,0.947524965
SVK,2005,29.3,0.451420695,0.879802465,1.126772285,0.899956763
SVK,2006,25.8,0.375256956,0.829258025,1.084782243,0.931123257
SVK,2007,24.7,0.296645999,0.690268517,0.974188089,0.947436213
SVK,2008,26,0.312199146,0.850697339,1.078327537,0.935453057
SVK,2009,27.2,0.265569657,0.864594698,1.048043728,0.876306593
SVK,2010,27.3,0.248165295,0.78365314,0.999186158,0.91094625
SVK,2011,26.5,0.229635805,0.778892398,0.999639213,0.96597904
SVK,2012,26.1,6.93E-02,0.782018483,1.040906668,0.973016918
SVK,2013,28.1,4.92E-02,0.725599349,0.92778039,0.959550261
SVK,2014,26.1,0.122271441,0.794016659,0.885451794,0.959610283
SVK,2015,26.5,0.138300762,0.765795052,0.784459472,0.965451539
SVK,2016,25.2,0.180295527,0.826409996,0.885478973,0.961433291
SVK,2017,23.2,0.125354737,0.698181927,0.821869314,0.912063062
SVK,2018,25,0.256852448,0.613614976,0.806757152,0.837226987
SVK,2019,23.2,0.213700429,0.580516279,1.005047917,0.862816572
SVK,2020,,0.441052377,0.537019551,0.78571862,0.883265316
SVK,2021,,0.235205427,0.529206514,0.874235034,0.914356411
SVK,2022,,,,,
SVN,1990,,,,,
SVN,1991,,,,,
SVN,1992,,,,,
SVN,1993,,,,,
SVN,1994,,,,,
SVN,1995,,,,,
SVN,1996,,1.114187837,0.887160182,1.09056139,1.275352716
SVN,1997,,,,,
SVN,1998,,1.162774801,0.752557337,1.049601316,1.204610944
SVN,1999,,,,,
SVN,2000,,0.827235401,0.674126327,0.672722459,1.107541919
SVN,2001,,,,,
SVN,2002,,0.773913145,0.789837003,0.851863027,1.130460024
SVN,2003,,0.898586512,0.899216712,0.881739914,1.124961376
SVN,2004,24.8,1.015795946,0.902846575,0.844685614,1.112388611
SVN,2005,24.6,0.902103662,0.887038589,0.883193433,1.092290401
SVN,2006,24.4,1.026472807,0.956635654,0.794790149,1.06961453
SVN,2007,24.4,1.009995461,0.893484235,0.800101042,1.062970877
SVN,2008,23.7,0.939397454,1.122717381,0.847147286,1.01736474
SVN,2009,24.8,1.051517963,1.150474548,0.913787246,1.055123448
SVN,2010,24.9,0.91739136,1.021005869,0.759355605,1.048638105
SVN,2011,24.9,0.941719472,0.983655393,0.69279635,1.056918144
SVN,2012,25.6,0.832158983,1.024909019,0.625475347,0.999778092
SVN,2013,26.2,0.72227633,1.00788343,0.624960363,1.00189662
SVN,2014,25.7,0.721844375,1.000908375,0.657770276,0.956131041
SVN,2015,25.4,0.769330084,0.969194055,0.622256517,0.986843705
SVN,2016,24.8,0.817337096,1.122145534,0.636555076,1.010924101
SVN,2017,24.2,0.80932951,1.166331887,0.576206565,1.006721735
SVN,2018,24.6,0.865819216,1.119007111,0.652155876,0.95987761
SVN,2019,24.4,0.91828233,1.075390816,1.007107973,0.978998601
SVN,2020,24,0.803910613,1.158009291,0.92386055,0.935727596
SVN,2021,,0.71923095,1.178203225,0.834269524,0.914669573
SVN,2022,,,,,
SLB,1990,,,,,
SLB,1991,,,,,
SLB,1992,,,,,
SLB,1993,,,,,
SLB,1994,,,,,
SLB,1995,,,,,
SLB,1996,,0.340782076,,,0.807382107
SLB,1997,,,,,
SLB,1998,,0.361922771,,,0.777904451
SLB,1999,,,,,
SLB,2000,,0.17756246,,,0.221702695
SLB,2001,,,,,
SLB,2002,,0.182450026,,,0.386133492
SLB,2003,,0.214311689,,,0.322486877
SLB,2004,,-6.57E-02,-1.115528107,-0.949744344,-0.354120702
SLB,2005,46.1,8.78E-02,-0.639271379,-0.975333095,-9.82E-02
SLB,2006,,-0.202771097,-1.004248261,-1.105919957,4.51E-02
SLB,2007,,-0.374890536,-1.084248781,-1.137445092,6.35E-02
SLB,2008,,-0.354255259,-1.007259607,-1.193495393,2.04E-02
SLB,2009,,-0.281599671,-1.144396901,-1.220026255,0.137840137
SLB,2010,,-0.339228064,-1.022879243,-1.20244503,6.59E-02
SLB,2011,,-0.346251637,-0.908761501,-1.055239081,-4.27E-03
SLB,2012,37.1,-0.357465267,-0.813548028,-1.044333339,-2.85E-02
SLB,2013,,-0.400275111,-0.833914042,-1.110217571,1.52E-03
SLB,2014,,-0.266557604,-1.122837424,-1.100647211,0.226587132
SLB,2015,,-0.343763322,-1.058191538,-0.964224756,0.284538299
SLB,2016,,-0.340169489,-0.996183038,-0.970826149,0.46746549
SLB,2017,,0.102014914,-1.012466311,-0.809353292,0.489996761
SLB,2018,,-1.29E-02,-1.031022072,-0.854301095,0.523320079
SLB,2019,,-2.63E-02,-0.989601076,-0.846145213,0.489826143
SLB,2020,,9.10E-02,-0.83149296,-0.847140789,0.555384398
SLB,2021,,-0.140978411,-0.91164422,-0.863144219,0.46907106
SLB,2022,,,,,
SOM,1990,,,,,
SOM,1991,,,,,
SOM,1992,,,,,
SOM,1993,,,,,
SOM,1994,,,,,
SOM,1995,,,,,
SOM,1996,,-1.273832083,-1.959855437,-2.352025032,-1.892187953
SOM,1997,,,,,
SOM,1998,,-1.169289827,-1.91686368,-2.182574749,-1.817961335
SOM,1999,,,,,
SOM,2000,,-1.231535554,-1.975720167,-2.063968658,-1.713139653
SOM,2001,,,,,
SOM,2002,,-1.032930613,-1.531707287,-2.068249941,-1.507476091
SOM,2003,,-1.465910077,-1.908805966,-2.039961815,-1.751014113
SOM,2004,,-1.80303514,-1.844779849,-2.299372673,-1.811015725
SOM,2005,,-1.683112144,-2.132419109,-2.206925154,-1.759174347
SOM,2006,,-1.72492063,-2.074580908,-2.493313074,-1.762414694
SOM,2007,,-1.739551187,-2.205251217,-2.43264842,-1.848486543
SOM,2008,,-1.848734379,-2.303920269,-2.547725677,-1.893330812
SOM,2009,,-1.701694131,-2.15922761,-2.490455866,-2.039493322
SOM,2010,,-1.726097345,-2.171951532,-2.301243305,-2.010588646
SOM,2011,,-1.715412021,-2.154077053,-2.332045794,-2.015529394
SOM,2012,,-1.596589088,-2.195966244,-2.224690437,-2.196763515
SOM,2013,,-1.58308363,-2.197916746,-2.207792521,-2.17476964
SOM,2014,,-1.66308713,-2.445095778,-2.072233677,-2.114369392
SOM,2015,,-1.625072598,-2.185796976,-2.07170248,-2.001467228
SOM,2016,,-1.677049875,-2.177005291,-2.170290232,-1.909665942
SOM,2017,,-1.694557071,-2.238853455,-2.175777197,-1.778312564
SOM,2018,,-1.769801617,-2.19471097,-2.066329956,-1.848442435
SOM,2019,,-1.70907259,-2.250986576,-2.131312847,-1.853319764
SOM,2020,,-1.670672178,-2.109025478,-1.936275125,-1.838114142
SOM,2021,,-1.778052807,-2.054953098,-1.817198277,-1.749215603
SOM,2022,,,,,
ZAF,1990,,,,,
ZAF,1991,,,,,
ZAF,1992,,,,,
ZAF,1993,59.3,,,,
ZAF,1994,,,,,
ZAF,1995,,,,,
ZAF,1996,,0.732927382,1.020495892,0.515013754,0.841138542
ZAF,1997,,,,,
ZAF,1998,,0.638808608,0.624708474,0.50777036,0.84697777
ZAF,1999,,,,,
ZAF,2000,57.8,0.550269723,0.645909369,0.540943027,0.746240437
ZAF,2001,,,,,
ZAF,2002,,0.332901508,0.607831419,0.733767986,0.659822226
ZAF,2003,,0.275540829,0.602573693,0.819586337,0.700217009
ZAF,2004,,0.397753119,0.561649323,0.692467272,0.715736926
ZAF,2005,64.8,0.483857185,0.569725692,0.715097189,0.64901036
ZAF,2006,,0.378271431,0.324346781,0.74697268,0.651613116
ZAF,2007,,0.197672486,0.287496805,0.595666349,0.578765213
ZAF,2008,63,0.153828725,0.337714642,0.656967223,0.575648129
ZAF,2009,,0.125426695,0.313202083,0.449182034,0.570525587
ZAF,2010,63.4,6.54E-02,0.192784637,0.44557327,0.60209012
ZAF,2011,,-4.23E-03,0.219012007,0.446406275,0.590838611
ZAF,2012,,-0.184170604,0.171206728,0.398661673,0.58215332
ZAF,2013,,-0.137831539,0.308263749,0.380482465,0.600703418
ZAF,2014,63,-0.124875419,0.164872631,0.230833724,0.640374124
ZAF,2015,,-4.37E-02,0.116498068,0.224308655,0.6485852
ZAF,2016,,4.41E-02,0.132853389,0.130060062,0.648347199
ZAF,2017,,-0.101495706,0.100143969,0.152884081,0.630475342
ZAF,2018,,-0.112126492,0.132596701,-2.82E-02,0.628293097
ZAF,2019,,2.01E-02,0.162542775,2.30E-02,0.653677583
ZAF,2020,,-1.08E-02,9.68E-02,3.51E-02,0.700182557
ZAF,2021,,2.21E-02,-1.74E-02,-7.31E-02,0.788497388
ZAF,2022,,,,,
SSD,1990,,,,,
SSD,1991,,,,,
SSD,1992,,,,,
SSD,1993,,,,,
SSD,1994,,,,,
SSD,1995,,,,,
SSD,1996,,,,,
SSD,1997,,,,,
SSD,1998,,,,,
SSD,1999,,,,,
SSD,2000,,,,,
SSD,2001,,,,,
SSD,2002,,,,,
SSD,2003,,,,,
SSD,2004,,,,,
SSD,2005,,,,,
SSD,2006,,,,,
SSD,2007,,,,,
SSD,2008,,,,,
SSD,2009,46.3,,,,
SSD,2010,,-0.819455504,,,
SSD,2011,,-1.092395306,-1.586475372,-1.720938444,-1.114089131
SSD,2012,,-1.295819283,-1.623523593,-1.449887633,-1.33308959
SSD,2013,,-1.40059936,-1.687205553,-1.517484426,-1.442379832
SSD,2014,,-1.607612371,-2.100631475,-1.643804073,-1.618767381
SSD,2015,,-1.702069521,-2.137000561,-1.649637103,-1.59546876
SSD,2016,44.1,-1.739778638,-2.335614443,-1.79499197,-1.798077345
SSD,2017,,-1.732647419,-2.450314045,-1.924648523,-1.823845863
SSD,2018,,-1.725042224,-2.329465628,-2.015225172,-1.990345001
SSD,2019,,-1.784425139,-2.379828691,-1.965418458,-1.988548875
SSD,2020,,-1.916456819,-2.31318593,-1.990438461,-1.815015435
SSD,2021,,-1.817446232,-2.382605553,-1.984556794,-1.72650528
SSD,2022,,,,,
ESP,1990,32,,,,
ESP,1991,,,,,
ESP,1992,,,,,
ESP,1993,35.7,,,,
ESP,1994,35.1,,,,
ESP,1995,35.7,,,,
ESP,1996,36.5,1.129211187,1.620027184,1.184066415,1.319526911
ESP,1997,35.3,,,,
ESP,1998,34.6,1.355995536,1.597302556,1.196217299,1.299594522
ESP,1999,33.8,,,,
ESP,2000,34.1,1.328282833,1.685757279,1.238091946,1.277019858
ESP,2001,,,,,
ESP,2002,,1.316825151,1.786120415,1.329032183,1.27498734
ESP,2003,31.8,1.348911166,1.816004276,1.304303527,1.27055943
ESP,2004,33.3,1.337189078,1.331858158,1.306747794,1.323611856
ESP,2005,32.4,1.327615857,1.501133561,1.30437541,1.1314044
ESP,2006,33.5,1.177665472,0.829858661,1.176645756,1.07872498
ESP,2007,34.1,1.079032421,0.986619413,1.215253234,1.123086691
ESP,2008,34.2,1.178771973,0.912080109,1.254889965,1.185325623
ESP,2009,34.9,1.054948092,0.941483974,1.187052488,1.176986217
ESP,2010,35.2,1.160037041,0.942760587,1.15819037,1.122542858
ESP,2011,35.7,1.163212419,0.97218442,1.060738206,1.085865974
ESP,2012,35.4,1.170406342,1.056865692,0.947154939,1.064178824
ESP,2013,36.2,0.926997602,1.168068171,0.932680726,0.988870561
ESP,2014,36.1,0.689561665,1.17374742,0.74645406,0.993750036
ESP,2015,36.2,0.662847698,1.184805393,0.803421438,1.044849038
ESP,2016,35.8,0.601362467,1.125179887,1.005098581,1.041620493
ESP,2017,34.7,0.540556669,1.032243013,0.940882087,1.021476746
ESP,2018,34.7,0.641388834,1.000047803,0.947160602,1.019284368
ESP,2019,34.3,0.694954097,0.995634913,1.048474908,1.037727356
ESP,2020,34.9,0.737676799,0.887231767,0.768865943,1.007955313
ESP,2021,,0.741642237,0.947267354,0.811001599,1.010028005
ESP,2022,,,,,
LKA,1990,32.4,,,,
LKA,1991,,,,,
LKA,1992,,,,,
LKA,1993,,,,,
LKA,1994,,,,,
LKA,1995,35.4,,,,
LKA,1996,,-5.65E-02,-0.183629289,6.47E-02,-0.269144207
LKA,1997,,,,,
LKA,1998,,-8.34E-02,-0.462085247,0.155283034,-0.150950506
LKA,1999,,,,,
LKA,2000,,-0.199228778,-0.342374563,0.158748269,-0.190723956
LKA,2001,,,,,
LKA,2002,40.2,-0.216593146,-7.27E-02,0.124769226,-8.85E-02
LKA,2003,,-0.27202031,-0.267683148,3.47E-02,-9.25E-02
LKA,2004,,-0.167387903,-0.439131916,-8.34E-02,-0.164139301
LKA,2005,,-0.33986178,-0.310655504,-0.423394442,-0.206795961
LKA,2006,39.7,-0.194801018,-0.159798115,-0.272532344,-0.310158849
LKA,2007,,-0.146113589,-7.19E-02,-0.297004074,-0.435254872
LKA,2008,,-0.21860835,-0.115974091,-0.385201991,-0.464874476
LKA,2009,36.1,-0.396393329,-0.146724001,-0.294943988,-0.480314404
LKA,2010,,-0.41968292,-0.196751013,-0.248191312,-0.505228579
LKA,2011,,-0.399362594,-0.103059769,-0.131351128,-0.545052946
LKA,2012,38.7,-0.241880506,-0.196667314,-0.125741094,-0.575279295
LKA,2013,,-0.220829561,-0.158950359,-0.166235015,-0.594175637
LKA,2014,,-0.345142692,7.43E-02,-0.10895326,-0.667191744
LKA,2015,,-0.348609656,1.27E-02,-4.74E-02,-0.29613018
LKA,2016,39.3,-0.302074224,9.42E-03,-0.102553025,-8.11E-02
LKA,2017,,-0.45962736,-0.138596416,-0.14577356,-6.19E-02
LKA,2018,,-0.329406947,-0.228138447,-0.204640791,-1.55E-02
LKA,2019,37.7,-0.281438768,-9.51E-02,-0.217790633,-8.85E-02
LKA,2020,,-0.308005214,-4.69E-02,-0.210725412,-5.04E-02
LKA,2021,,-0.334563583,-8.30E-02,-0.369962692,-6.96E-02
LKA,2022,,,,,
KNA,1990,,,,,
KNA,1991,,,,,
KNA,1992,,,,,
KNA,1993,,,,,
KNA,1994,,,,,
KNA,1995,,,,,
KNA,1996,,,,,1.025646329
KNA,1997,,,,,
KNA,1998,,,,,1.041039109
KNA,1999,,,,,
KNA,2000,,,,,1.039500237
KNA,2001,,,,,
KNA,2002,,,,,1.015181184
KNA,2003,,,,,0.890418649
KNA,2004,,0.195867643,0.352888137,0.111298248,0.404390901
KNA,2005,,1.180838346,1.191974044,1.324107885,1.191075444
KNA,2006,,1.11961627,1.076955676,1.285441875,1.161857247
KNA,2007,,1.146967053,1.074980855,1.053263545,1.156144023
KNA,2008,,1.27677536,1.270425439,1.146645427,1.076478362
KNA,2009,,1.317764997,1.276444793,1.154883027,1.100337744
KNA,2010,,1.301772714,1.256260037,1.140559673,1.165698051
KNA,2011,,1.272298098,1.244318485,1.121402621,1.124403238
KNA,2012,,1.260530829,1.262513876,1.080566168,1.124435902
KNA,2013,,1.253548503,1.271106958,1.080097675,1.124345303
KNA,2014,,4.91E-02,-7.07E-02,0.529373944,1.121938944
KNA,2015,,0.489936322,0.225600779,0.722577155,0.847469807
KNA,2016,,0.499706358,0.263139009,0.718752086,1.006599665
KNA,2017,,0.502968609,0.557348669,0.55235827,0.995655775
KNA,2018,,0.448340952,0.546050012,0.509407163,0.853569806
KNA,2019,,0.381346434,0.537684321,0.500148177,0.816921651
KNA,2020,,0.373405039,0.689502597,0.529563904,0.816443563
KNA,2021,,0.438981831,0.417324841,0.552441895,0.782197416
KNA,2022,,,,,
LCA,1990,,,,,
LCA,1991,,,,,
LCA,1992,,,,,
LCA,1993,,,,,
LCA,1994,,,,,
LCA,1995,42.6,,,,
LCA,1996,,,,,1.063221693
LCA,1997,,,,,
LCA,1998,,,,,1.078994036
LCA,1999,,,,,
LCA,2000,,,,,1.080076933
LCA,2001,,,,,
LCA,2002,,,,,1.101619482
LCA,2003,,,,,1.094490886
LCA,2004,,0.276366174,0.373675913,0.153365374,0.612667918
LCA,2005,,1.223055243,1.087521195,1.260209203,1.202947497
LCA,2006,,1.154476166,0.808243692,1.12860322,1.191003084
LCA,2007,,1.172405481,0.744667709,0.765413165,1.17925787
LCA,2008,,1.307724476,0.790785193,0.434909999,1.222064257
LCA,2009,,1.330940008,0.932834327,0.497561961,1.21314013
LCA,2010,,1.286739707,0.832029164,0.347569495,1.202203274
LCA,2011,,1.295473337,0.942713261,0.439209849,1.160672188
LCA,2012,,1.051899076,0.740133286,0.308906913,1.111395359
LCA,2013,,1.07990694,0.7787624,0.291050583,1.111953974
LCA,2014,,0.489243448,3.79E-02,0.270610958,1.127603531
LCA,2015,,0.648622036,-3.00E-02,0.323463649,1.022684455
LCA,2016,51.2,0.672403395,9.95E-02,0.277302921,1.0127213
LCA,2017,,0.621789515,0.361605376,0.341032624,0.985708773
LCA,2018,,0.592890322,0.281710476,0.332620829,0.841178834
LCA,2019,,0.58912915,0.310075104,0.2939291,0.900114715
LCA,2020,,0.56951195,0.308486879,0.376041919,0.877312899
LCA,2021,,0.586345255,-9.06E-02,0.374440789,0.864823222
LCA,2022,,,,,
MAF,1990,,,,,
MAF,1991,,,,,
MAF,1992,,,,,
MAF,1993,,,,,
MAF,1994,,,,,
MAF,1995,,,,,
MAF,1996,,,,,
MAF,1997,,,,,
MAF,1998,,,,,
MAF,1999,,,,,
MAF,2000,,,,,
MAF,2001,,,,,
MAF,2002,,,,,
MAF,2003,,,,,
MAF,2004,,,,,
MAF,2005,,,,,
MAF,2006,,,,,
MAF,2007,,,,,
MAF,2008,,,,,
MAF,2009,,,,,
MAF,2010,,,,,
MAF,2011,,,,,
MAF,2012,,,,,
MAF,2013,,,,,
MAF,2014,,,,,
MAF,2015,,,,,
MAF,2016,,,,,
MAF,2017,,,,,
MAF,2018,,,,,
MAF,2019,,,,,
MAF,2020,,,,,
MAF,2021,,,,,
MAF,2022,,,,,
VCT,1990,,,,,
VCT,1991,,,,,
VCT,1992,,,,,
VCT,1993,,,,,
VCT,1994,,,,,
VCT,1995,,,,,
VCT,1996,,,,,1.040676475
VCT,1997,,,,,
VCT,1998,,,,,1.056221128
VCT,1999,,,,,
VCT,2000,,,,,1.055730939
VCT,2001,,,,,
VCT,2002,,,,,1.023825049
VCT,2003,,,,,1.071115375
VCT,2004,,0.276366174,0.415251404,0.140641779,0.679108441
VCT,2005,,1.084856987,1.049177408,1.239577889,1.086107731
VCT,2006,,0.959533632,0.808243692,0.905649722,1.06227541
VCT,2007,,0.988939226,0.744667709,0.71949774,1.043143034
VCT,2008,,1.127540827,0.790785193,0.434909999,1.069163799
VCT,2009,,1.136204004,0.841676235,0.497561961,1.030366063
VCT,2010,,1.06810534,0.72320658,0.321675181,1.13384974
VCT,2011,,1.085522532,0.837155521,0.351851404,1.02087605
VCT,2012,,0.969306469,0.936751008,0.342154562,1.015530825
VCT,2013,,0.956631362,0.988204718,0.321960688,1.026437998
VCT,2014,,0.69083339,0.211654559,0.357046247,1.154853702
VCT,2015,,0.674049854,0.107711107,0.290033638,0.968789399
VCT,2016,,0.694615543,0.337547511,0.268642038,0.955370128
VCT,2017,,0.737160444,0.361605376,0.275657326,0.944342494
VCT,2018,,0.778808773,0.281710476,0.300862193,0.845151246
VCT,2019,,0.795019031,0.310075104,0.268908799,0.899553359
VCT,2020,,0.829116225,0.308486879,0.349469513,0.911126912
VCT,2021,,0.803943515,0.307540625,0.33591786,0.87782824
VCT,2022,,,,,
SDN,1990,,,,,
SDN,1991,,,,,
SDN,1992,,,,,
SDN,1993,,,,,
SDN,1994,,,,,
SDN,1995,,,,,
SDN,1996,,-1.240006447,-0.987331033,-1.360586405,-1.858700871
SDN,1997,,,,,
SDN,1998,,-1.119794726,-1.055107117,-1.298493385,-1.811389208
SDN,1999,,,,,
SDN,2000,,-1.018884778,-0.943567038,-1.385437489,-1.752221942
SDN,2001,,,,,
SDN,2002,,-1.035822868,-1.078000426,-1.281219721,-1.543473721
SDN,2003,,-1.170058131,-1.221395969,-1.418015361,-1.657191873
SDN,2004,,-1.246902585,-1.156782269,-1.197614193,-1.666589975
SDN,2005,,-1.387641191,-1.408913374,-1.384861946,-1.71884191
SDN,2006,,-1.191282749,-1.163330436,-1.204652309,-1.739339948
SDN,2007,,-1.329811096,-1.131642938,-1.315864444,-1.649223804
SDN,2008,,-1.427513838,-1.283822298,-1.441465974,-1.641588092
SDN,2009,35.4,-1.150308371,-1.278290749,-1.274795175,-1.686872721
SDN,2010,,-1.196660757,-1.378242254,-1.344850659,-1.725589037
SDN,2011,,-1.204625487,-1.416032672,-1.316548586,-1.771315098
SDN,2012,,-1.503376722,-1.430173278,-1.477985501,-1.774340391
SDN,2013,,-1.488822937,-1.484835029,-1.463778138,-1.775898814
SDN,2014,34.2,-1.462641239,-1.556764126,-1.445106983,-1.736379862
SDN,2015,,-1.483054042,-1.482540727,-1.481336951,-1.783203959
SDN,2016,,-1.546054602,-1.530084252,-1.476610065,-1.83413589
SDN,2017,,-1.54520154,-1.451912403,-1.566030145,-1.839116693
SDN,2018,,-1.43949759,-1.606590033,-1.623674989,-1.851002455
SDN,2019,,-1.415252447,-1.638879299,-1.652928829,-1.660263658
SDN,2020,,-1.427463531,-1.525775909,-1.5539819,-1.437512636
SDN,2021,,-1.289687276,-1.637499332,-1.465404272,-1.468170166
SDN,2022,,,,,
SUR,1990,,,,,
SUR,1991,,,,,
SUR,1992,,,,,
SUR,1993,,,,,
SUR,1994,,,,,
SUR,1995,,,,,
SUR,1996,,0.185647145,-0.688587904,-0.543357134,-9.14E-02
SUR,1997,,,,,
SUR,1998,,0.25451383,-0.477520347,-0.531463504,0.170819804
SUR,1999,57.9,,,,
SUR,2000,,0.454761356,-0.142010897,-0.579191446,0.442086488
SUR,2001,,,,,
SUR,2002,,0.261614025,-0.210034415,-0.677856028,0.494850069
SUR,2003,,0.306020856,-0.161602855,-0.575908244,0.326033354
SUR,2004,,0.262759477,-4.68E-02,-0.650516927,0.114305288
SUR,2005,,0.216340378,-6.04E-02,-0.520047545,0.129616141
SUR,2006,,-0.103575468,-0.333160937,-0.52555269,0.511488795
SUR,2007,,-1.21E-02,-0.28103444,-0.593855679,0.556039929
SUR,2008,,-2.73E-02,-0.129383475,-0.541388154,0.60561341
SUR,2009,,-0.260273784,-7.93E-02,-0.612616003,0.444832087
SUR,2010,,-0.3327021,-0.108953409,-0.667498529,0.383502692
SUR,2011,,-0.284884512,-0.124104902,-0.58248961,0.380300343
SUR,2012,,-0.340788126,-1.31E-02,-0.476160944,0.340863466
SUR,2013,,-0.282051057,-1.80E-02,-0.44600299,0.357050955
SUR,2014,,-0.449199259,-0.177114308,-0.634206414,0.516915023
SUR,2015,,-0.244158536,-0.346649587,-0.610706031,0.411409616
SUR,2016,,-0.309648991,-0.338375062,-0.631391525,0.415314823
SUR,2017,,-0.179081544,-0.618173838,-0.539375067,0.430541843
SUR,2018,,-0.215875939,-0.657655537,-0.653446555,0.288387984
SUR,2019,,-0.397296965,-0.592646241,-0.681967914,0.364362627
SUR,2020,,-0.43851307,-0.54402411,-0.775420725,0.418522716
SUR,2021,,-0.396517456,-0.645067036,-0.704956353,0.376892805
SUR,2022,,,,,
SWE,1990,,,,,
SWE,1991,,,,,
SWE,1992,24.9,,,,
SWE,1993,,,,,
SWE,1994,,,,,
SWE,1995,25.2,,,,
SWE,1996,,2.173986197,1.921916842,1.319948554,1.518390656
SWE,1997,,,,,
SWE,1998,,2.169303656,1.884492755,1.164456725,1.536840677
SWE,1999,,,,,
SWE,2000,27.2,2.225827932,1.879326344,1.34945941,1.57328856
SWE,2001,,,,,
SWE,2002,25.8,2.200397491,1.962592721,1.590243936,1.50778389
SWE,2003,25.3,2.147883654,2.016003609,1.610253572,1.548605323
SWE,2004,26.1,2.132647514,2.099265337,1.669409156,1.739247203
SWE,2005,26.8,2.012797594,1.887381077,1.532868862,1.584472775
SWE,2006,26.4,2.186323404,1.800181627,1.439547062,1.48571825
SWE,2007,27.1,2.233975649,2.017983913,1.572997212,1.510136127
SWE,2008,28.1,2.211410761,1.94633615,1.635884047,1.520166636
SWE,2009,27.3,2.24269557,2.041478157,1.649703622,1.546038389
SWE,2010,27.7,2.219725847,1.962421894,1.656240582,1.542725921
SWE,2011,27.6,2.168036461,1.924983621,1.892241955,1.612955451
SWE,2012,27.6,2.27712059,1.910712123,1.900038838,1.690358043
SWE,2013,28.8,2.239300251,1.789284706,1.895466685,1.658110142
SWE,2014,28.4,2.111042976,1.681720495,1.805163264,1.61111927
SWE,2015,29.2,2.185940981,1.711374879,1.810170889,1.565330386
SWE,2016,29.6,2.147402525,1.69272089,1.851178288,1.564685822
SWE,2017,28.8,2.140787363,1.708212614,1.796406507,1.569253325
SWE,2018,30,2.14515686,1.704241157,1.831447601,1.568357587
