id,Database
28626,Campylobacter
28627,Campylobacter
28628,Campylobacter
28629,Campylobacter
28630,Campylobacter
28631,Campylobacter
28632,Campylobacter
28633,Campylobacter
28634,Campylobacter
28635,Campylobacter
28636,Campylobacter
28637,Campylobacter
28638,Campylobacter
28639,Campylobacter
28640,Campylobacter
28641,Campylobacter
28642,Campylobacter
28643,Campylobacter
28644,Campylobacter
28645,Campylobacter
28646,Campylobacter
28647,Campylobacter
28648,Campylobacter
28649,Campylobacter
28650,Campylobacter
28651,Campylobacter
28652,Campylobacter
28653,Campylobacter
28654,Campylobacter
28655,Campylobacter
28656,Campylobacter
28657,Campylobacter
28658,Campylobacter
28659,Campylobacter
28660,Campylobacter
28661,Campylobacter
28662,Campylobacter
28663,Campylobacter
28664,Campylobacter
28665,Campylobacter
28666,Campylobacter
28667,Campylobacter
28668,Campylobacter
28669,Campylobacter
28670,Campylobacter
28671,Campylobacter
28672,Campylobacter
28673,Campylobacter
28674,Campylobacter
28675,Campylobacter
28676,Campylobacter
28677,Campylobacter
28678,Campylobacter
28679,Campylobacter
28680,Campylobacter
28681,Campylobacter
28682,Campylobacter
28683,Campylobacter
28684,Campylobacter
28685,Campylobacter
28686,Campylobacter
28687,Campylobacter
28688,Campylobacter
28689,Campylobacter
28690,Campylobacter
28691,Campylobacter
28692,Campylobacter
28693,Campylobacter
28694,Campylobacter
28695,Campylobacter
28696,Campylobacter
28697,Campylobacter
28698,Campylobacter
28699,Campylobacter
28700,Campylobacter
28701,Campylobacter
28702,Campylobacter
28703,Campylobacter
28704,Campylobacter
28705,Campylobacter
28706,Campylobacter
28707,Campylobacter
28708,Campylobacter
28709,Campylobacter
28710,Campylobacter
28711,Campylobacter
28712,Campylobacter
28713,Campylobacter
28714,Campylobacter
28715,Campylobacter
28716,Campylobacter
28717,Campylobacter
28718,Campylobacter
28719,Campylobacter
28720,Campylobacter
28721,Campylobacter
28722,Campylobacter
28723,Campylobacter
28724,Campylobacter
28725,Campylobacter
28726,Campylobacter
28727,Campylobacter
28728,Campylobacter
28729,Campylobacter
28730,Campylobacter
28731,Campylobacter
28732,Campylobacter
28733,Campylobacter
28734,Campylobacter
28735,Campylobacter
28736,Campylobacter
28737,Campylobacter
28738,Campylobacter
28739,Campylobacter
28740,Campylobacter
28741,Campylobacter
28742,Campylobacter
28743,Campylobacter
28744,Campylobacter
28745,Campylobacter
28746,Campylobacter
28747,Campylobacter
28896,Campylobacter
28897,Campylobacter
28898,Campylobacter
28899,Campylobacter
28900,Campylobacter
28901,Campylobacter
28902,Campylobacter
28903,Campylobacter
28904,Campylobacter
28905,Campylobacter
28906,Campylobacter
28907,Campylobacter
28908,Campylobacter
28909,Campylobacter
28910,Campylobacter
28911,Campylobacter
28912,Campylobacter
28913,Campylobacter
28914,Campylobacter
28915,Campylobacter
28916,Campylobacter
28917,Campylobacter
28918,Campylobacter
28919,Campylobacter
28920,Campylobacter
28921,Campylobacter
28922,Campylobacter
28923,Campylobacter
28924,Campylobacter
28925,Campylobacter
28926,Campylobacter
28927,Campylobacter
28928,Campylobacter
28929,Campylobacter
28930,Campylobacter
28931,Campylobacter
28932,Campylobacter
28933,Campylobacter
28934,Campylobacter
28935,Campylobacter
28936,Campylobacter
28937,Campylobacter
28938,Campylobacter
28939,Campylobacter
28940,Campylobacter
28941,Campylobacter
28942,Campylobacter
28943,Campylobacter
28944,Campylobacter
28945,Campylobacter
28946,Campylobacter
28947,Campylobacter
28948,Campylobacter
28949,Campylobacter
28950,Campylobacter
28951,Campylobacter
28952,Campylobacter
28953,Campylobacter
28954,Campylobacter
28955,Campylobacter
28956,Campylobacter
28957,Campylobacter
28958,Campylobacter
28959,Campylobacter
28960,Campylobacter
28961,Campylobacter
28962,Campylobacter
28963,Campylobacter
28964,Campylobacter
28965,Campylobacter
28966,Campylobacter
28967,Campylobacter
28968,Campylobacter
28969,Campylobacter
28970,Campylobacter
28971,Campylobacter
28972,Campylobacter
28973,Campylobacter
28974,Campylobacter
28975,Campylobacter
28976,Campylobacter
28977,Campylobacter
28978,Campylobacter
28979,Campylobacter
28980,Campylobacter
28981,Campylobacter
28982,Campylobacter
28983,Campylobacter
28984,Campylobacter
28985,Campylobacter
28986,Campylobacter
28987,Campylobacter
28988,Campylobacter
28989,Campylobacter
28990,Campylobacter
28991,Campylobacter
28992,Campylobacter
28993,Campylobacter
28994,Campylobacter
28995,Campylobacter
28996,Campylobacter
28997,Campylobacter
28998,Campylobacter
28999,Campylobacter
29000,Campylobacter
29001,Campylobacter
29002,Campylobacter
29003,Campylobacter
29004,Campylobacter
29005,Campylobacter
29006,Campylobacter
29007,Campylobacter
29008,Campylobacter
29009,Campylobacter
29010,Campylobacter
29011,Campylobacter
29012,Campylobacter
29013,Campylobacter
29014,Campylobacter
29015,Campylobacter
29016,Campylobacter
29017,Campylobacter
29018,Campylobacter
29019,Campylobacter
29020,Campylobacter
29021,Campylobacter
29022,Campylobacter
29023,Campylobacter
29024,Campylobacter
29025,Campylobacter
29026,Campylobacter
29027,Campylobacter
29028,Campylobacter
29029,Campylobacter
29030,Campylobacter
29031,Campylobacter
29032,Campylobacter
29033,Campylobacter
29034,Campylobacter
29035,Campylobacter
29036,Campylobacter
29037,Campylobacter
29038,Campylobacter
29039,Campylobacter
29040,Campylobacter
29041,Campylobacter
29042,Campylobacter
29043,Campylobacter
29044,Campylobacter
29045,Campylobacter
29046,Campylobacter
29047,Campylobacter
29048,Campylobacter
29049,Campylobacter
29050,Campylobacter
29051,Campylobacter
29052,Campylobacter
29053,Campylobacter
29054,Campylobacter
29055,Campylobacter
29056,Campylobacter
29057,Campylobacter
29058,Campylobacter
29059,Campylobacter
29060,Campylobacter
29061,Campylobacter
29062,Campylobacter
29063,Campylobacter
29064,Campylobacter
29065,Campylobacter
29066,Campylobacter
29067,Campylobacter
29068,Campylobacter
29069,Campylobacter
29070,Campylobacter
29071,Campylobacter
29072,Campylobacter
29073,Campylobacter
29074,Campylobacter
29075,Campylobacter
29076,Campylobacter
29077,Campylobacter
29078,Campylobacter
29079,Campylobacter
29080,Campylobacter
29081,Campylobacter
29082,Campylobacter
29083,Campylobacter
29084,Campylobacter
29085,Campylobacter
29086,Campylobacter
29087,Campylobacter
29302,Campylobacter
29303,Campylobacter
29304,Campylobacter
29305,Campylobacter
29307,Campylobacter
29308,Campylobacter
29309,Campylobacter
29310,Campylobacter
29311,Campylobacter
29312,Campylobacter
29314,Campylobacter
29318,Campylobacter
29320,Campylobacter
29321,Campylobacter
29324,Campylobacter
29325,Campylobacter
29328,Campylobacter
29330,Campylobacter
29333,Campylobacter
29334,Campylobacter
29335,Campylobacter
29337,Campylobacter
29338,Campylobacter
29341,Campylobacter
29342,Campylobacter
29344,Campylobacter
29345,Campylobacter
29346,Campylobacter
29350,Campylobacter
29351,Campylobacter
29355,Campylobacter
29587,Campylobacter
29588,Campylobacter
29591,Campylobacter
29592,Campylobacter
29593,Campylobacter
29604,Campylobacter
29605,Campylobacter
29606,Campylobacter
29608,Campylobacter
29609,Campylobacter
29610,Campylobacter
29612,Campylobacter
29613,Campylobacter
29614,Campylobacter
29615,Campylobacter
29616,Campylobacter
29617,Campylobacter
29618,Campylobacter
29619,Campylobacter
29620,Campylobacter
29621,Campylobacter
29622,Campylobacter
29623,Campylobacter
29624,Campylobacter
29625,Campylobacter
29627,Campylobacter
29628,Campylobacter
29629,Campylobacter
29630,Campylobacter
29631,Campylobacter
29632,Campylobacter
29633,Campylobacter
29634,Campylobacter
29635,Campylobacter
29636,Campylobacter
29637,Campylobacter
29638,Campylobacter
29639,Campylobacter
29640,Campylobacter
29641,Campylobacter
29642,Campylobacter
29643,Campylobacter
29644,Campylobacter
29647,Campylobacter
29648,Campylobacter
29649,Campylobacter
29650,Campylobacter
29653,Campylobacter
29654,Campylobacter
29656,Campylobacter
29657,Campylobacter
29658,Campylobacter
29659,Campylobacter
29661,Campylobacter
29662,Campylobacter
29666,Campylobacter
29667,Campylobacter
29668,Campylobacter
29669,Campylobacter
29671,Campylobacter
29672,Campylobacter
29674,Campylobacter
29676,Campylobacter
29677,Campylobacter
29678,Campylobacter
29680,Campylobacter
29681,Campylobacter
29682,Campylobacter
29684,Campylobacter
29685,Campylobacter
29686,Campylobacter
29687,Campylobacter
29688,Campylobacter
29689,Campylobacter
29690,Campylobacter
29691,Campylobacter
29693,Campylobacter
29694,Campylobacter
29695,Campylobacter
29696,Campylobacter
29698,Campylobacter
29699,Campylobacter
29700,Campylobacter
29701,Campylobacter
29702,Campylobacter
29703,Campylobacter
29704,Campylobacter
29705,Campylobacter
29706,Campylobacter
29708,Campylobacter
29711,Campylobacter
29713,Campylobacter
29715,Campylobacter
29716,Campylobacter
29719,Campylobacter
29720,Campylobacter
29721,Campylobacter
29723,Campylobacter
29725,Campylobacter
29726,Campylobacter
29890,Campylobacter
29892,Campylobacter
29893,Campylobacter
30423,Campylobacter
30424,Campylobacter
30425,Campylobacter
30426,Campylobacter
30427,Campylobacter
30428,Campylobacter
30429,Campylobacter
30430,Campylobacter
30431,Campylobacter
30432,Campylobacter
30433,Campylobacter
30434,Campylobacter
30435,Campylobacter
30436,Campylobacter
30437,Campylobacter
30438,Campylobacter
30439,Campylobacter
30440,Campylobacter
30441,Campylobacter
30442,Campylobacter
30443,Campylobacter
30444,Campylobacter
30445,Campylobacter
30447,Campylobacter
30448,Campylobacter
30449,Campylobacter
30450,Campylobacter
30451,Campylobacter
30452,Campylobacter
30453,Campylobacter
30454,Campylobacter
30455,Campylobacter
30456,Campylobacter
30457,Campylobacter
30458,Campylobacter
30459,Campylobacter
30460,Campylobacter
30461,Campylobacter
30462,Campylobacter
30463,Campylobacter
30464,Campylobacter
30465,Campylobacter
30466,Campylobacter
30467,Campylobacter
30468,Campylobacter
30469,Campylobacter
30470,Campylobacter
30471,Campylobacter
30472,Campylobacter
30473,Campylobacter
30474,Campylobacter
30475,Campylobacter
30476,Campylobacter
30477,Campylobacter
30478,Campylobacter
30479,Campylobacter
30480,Campylobacter
30481,Campylobacter
30482,Campylobacter
30483,Campylobacter
30484,Campylobacter
30485,Campylobacter
30486,Campylobacter
30487,Campylobacter
30488,Campylobacter
30489,Campylobacter
30490,Campylobacter
30491,Campylobacter
30492,Campylobacter
30493,Campylobacter
30494,Campylobacter
30500,Campylobacter
30501,Campylobacter
30502,Campylobacter
30503,Campylobacter
30504,Campylobacter
30505,Campylobacter
30506,Campylobacter
30507,Campylobacter
30508,Campylobacter
30509,Campylobacter
30511,Campylobacter
30514,Campylobacter
30515,Campylobacter
30516,Campylobacter
30517,Campylobacter
30518,Campylobacter
30520,Campylobacter
30521,Campylobacter
30522,Campylobacter
30525,Campylobacter
30526,Campylobacter
30527,Campylobacter
30528,Campylobacter
30529,Campylobacter
30530,Campylobacter
30531,Campylobacter
30532,Campylobacter
30533,Campylobacter
30534,Campylobacter
30535,Campylobacter
30536,Campylobacter
30537,Campylobacter
30538,Campylobacter
30539,Campylobacter
30540,Campylobacter
30541,Campylobacter
30542,Campylobacter
30543,Campylobacter
30544,Campylobacter
30545,Campylobacter
30546,Campylobacter
30547,Campylobacter
30548,Campylobacter
30549,Campylobacter
30550,Campylobacter
30551,Campylobacter
30552,Campylobacter
30553,Campylobacter
30554,Campylobacter
30555,Campylobacter
30556,Campylobacter
30557,Campylobacter
30559,Campylobacter
30560,Campylobacter
30561,Campylobacter
30562,Campylobacter
30563,Campylobacter
30564,Campylobacter
30565,Campylobacter
30566,Campylobacter
30567,Campylobacter
30568,Campylobacter
30569,Campylobacter
30570,Campylobacter
30571,Campylobacter
30573,Campylobacter
30574,Campylobacter
30575,Campylobacter
30576,Campylobacter
30577,Campylobacter
30578,Campylobacter
30579,Campylobacter
30580,Campylobacter
30582,Campylobacter
30583,Campylobacter
30584,Campylobacter
30585,Campylobacter
30587,Campylobacter
30588,Campylobacter
30589,Campylobacter
30590,Campylobacter
30591,Campylobacter
30592,Campylobacter
30593,Campylobacter
30594,Campylobacter
30595,Campylobacter
30597,Campylobacter
30598,Campylobacter
30600,Campylobacter
30601,Campylobacter
30602,Campylobacter
30604,Campylobacter
30605,Campylobacter
30606,Campylobacter
30608,Campylobacter
30609,Campylobacter
30610,Campylobacter
30612,Campylobacter
30613,Campylobacter
30614,Campylobacter
30615,Campylobacter
30616,Campylobacter
30617,Campylobacter
30618,Campylobacter
30619,Campylobacter
30620,Campylobacter
30621,Campylobacter
30622,Campylobacter
30623,Campylobacter
30624,Campylobacter
30626,Campylobacter
30628,Campylobacter
30629,Campylobacter
30630,Campylobacter
30632,Campylobacter
30633,Campylobacter
30634,Campylobacter
30635,Campylobacter
30645,Campylobacter
30656,Campylobacter
30657,Campylobacter
30658,Campylobacter
30660,Campylobacter
30664,Campylobacter
30667,Campylobacter
30685,Campylobacter
30696,Campylobacter
30697,Campylobacter
30698,Campylobacter
30699,Campylobacter
30700,Campylobacter
30701,Campylobacter
30702,Campylobacter
30703,Campylobacter
30704,Campylobacter
30705,Campylobacter
30706,Campylobacter
30707,Campylobacter
30708,Campylobacter
30709,Campylobacter
30710,Campylobacter
30711,Campylobacter
30712,Campylobacter
30713,Campylobacter
30714,Campylobacter
30715,Campylobacter
30716,Campylobacter
30718,Campylobacter
30719,Campylobacter
30722,Campylobacter
30723,Campylobacter
30724,Campylobacter
30725,Campylobacter
30726,Campylobacter
30727,Campylobacter
30728,Campylobacter
30729,Campylobacter
30730,Campylobacter
30731,Campylobacter
30732,Campylobacter
30733,Campylobacter
30734,Campylobacter
30735,Campylobacter
30736,Campylobacter
30737,Campylobacter
30738,Campylobacter
30739,Campylobacter
30740,Campylobacter
30741,Campylobacter
30742,Campylobacter
30743,Campylobacter
30744,Campylobacter
30745,Campylobacter
30746,Campylobacter
30747,Campylobacter
30748,Campylobacter
30749,Campylobacter
30750,Campylobacter
30751,Campylobacter
30752,Campylobacter
30753,Campylobacter
30754,Campylobacter
30755,Campylobacter
30756,Campylobacter
30757,Campylobacter
30758,Campylobacter
30759,Campylobacter
30760,Campylobacter
30761,Campylobacter
30762,Campylobacter
30763,Campylobacter
30764,Campylobacter
30765,Campylobacter
30766,Campylobacter
30767,Campylobacter
30768,Campylobacter
30769,Campylobacter
30770,Campylobacter
30771,Campylobacter
30772,Campylobacter
30773,Campylobacter
30774,Campylobacter
30775,Campylobacter
30776,Campylobacter
30777,Campylobacter
30778,Campylobacter
30779,Campylobacter
30780,Campylobacter
30781,Campylobacter
30782,Campylobacter
30783,Campylobacter
30784,Campylobacter
30785,Campylobacter
30786,Campylobacter
30787,Campylobacter
30788,Campylobacter
30789,Campylobacter
30790,Campylobacter
30791,Campylobacter
30792,Campylobacter
30793,Campylobacter
30794,Campylobacter
30795,Campylobacter
30796,Campylobacter
30797,Campylobacter
30798,Campylobacter
30799,Campylobacter
30800,Campylobacter
30801,Campylobacter
30802,Campylobacter
30803,Campylobacter
30804,Campylobacter
30805,Campylobacter
30806,Campylobacter
30807,Campylobacter
30808,Campylobacter
30809,Campylobacter
30811,Campylobacter
30812,Campylobacter
30813,Campylobacter
30814,Campylobacter
30815,Campylobacter
30816,Campylobacter
30817,Campylobacter
30818,Campylobacter
30819,Campylobacter
30820,Campylobacter
30821,Campylobacter
30822,Campylobacter
30823,Campylobacter
30824,Campylobacter
30825,Campylobacter
30826,Campylobacter
30827,Campylobacter
30828,Campylobacter
30829,Campylobacter
30830,Campylobacter
30831,Campylobacter
30832,Campylobacter
30833,Campylobacter
30834,Campylobacter
30835,Campylobacter
30836,Campylobacter
30837,Campylobacter
30838,Campylobacter
30839,Campylobacter
30840,Campylobacter
30841,Campylobacter
30842,Campylobacter
30843,Campylobacter
30844,Campylobacter
30845,Campylobacter
30846,Campylobacter
30847,Campylobacter
30848,Campylobacter
30849,Campylobacter
30850,Campylobacter
30851,Campylobacter
30852,Campylobacter
30853,Campylobacter
30854,Campylobacter
30855,Campylobacter
30856,Campylobacter
30857,Campylobacter
30858,Campylobacter
30859,Campylobacter
30860,Campylobacter
30861,Campylobacter
30862,Campylobacter
30863,Campylobacter
30864,Campylobacter
30865,Campylobacter
30866,Campylobacter
30867,Campylobacter
30868,Campylobacter
30870,Campylobacter
30871,Campylobacter
30872,Campylobacter
30873,Campylobacter
30874,Campylobacter
30875,Campylobacter
30876,Campylobacter
30877,Campylobacter
30878,Campylobacter
30879,Campylobacter
30880,Campylobacter
30881,Campylobacter
30882,Campylobacter
30883,Campylobacter
30884,Campylobacter
30886,Campylobacter
30887,Campylobacter
30888,Campylobacter
30889,Campylobacter
30890,Campylobacter
30891,Campylobacter
30892,Campylobacter
30893,Campylobacter
30894,Campylobacter
30895,Campylobacter
30896,Campylobacter
30897,Campylobacter
30898,Campylobacter
30900,Campylobacter
30904,Campylobacter
30905,Campylobacter
30910,Campylobacter
30911,Campylobacter
30912,Campylobacter
30913,Campylobacter
30914,Campylobacter
30915,Campylobacter
30916,Campylobacter
30917,Campylobacter
30918,Campylobacter
30919,Campylobacter
30920,Campylobacter
30921,Campylobacter
30922,Campylobacter
30923,Campylobacter
30924,Campylobacter
30925,Campylobacter
30926,Campylobacter
30927,Campylobacter
30928,Campylobacter
30929,Campylobacter
30931,Campylobacter
30932,Campylobacter
30933,Campylobacter
30934,Campylobacter
30935,Campylobacter
30936,Campylobacter
30937,Campylobacter
30938,Campylobacter
30939,Campylobacter
30940,Campylobacter
30941,Campylobacter
30942,Campylobacter
30943,Campylobacter
30944,Campylobacter
30945,Campylobacter
30946,Campylobacter
30947,Campylobacter
30948,Campylobacter
30949,Campylobacter
30950,Campylobacter
30951,Campylobacter
30952,Campylobacter
30953,Campylobacter
30954,Campylobacter
30955,Campylobacter
30956,Campylobacter
30957,Campylobacter
30958,Campylobacter
30959,Campylobacter
30960,Campylobacter
30961,Campylobacter
30962,Campylobacter
30963,Campylobacter
30964,Campylobacter
30965,Campylobacter
30966,Campylobacter
30967,Campylobacter
30968,Campylobacter
30969,Campylobacter
30970,Campylobacter
30971,Campylobacter
30972,Campylobacter
30973,Campylobacter
30974,Campylobacter
30975,Campylobacter
30976,Campylobacter
30977,Campylobacter
30978,Campylobacter
30979,Campylobacter
30980,Campylobacter
30981,Campylobacter
30982,Campylobacter
30983,Campylobacter
30984,Campylobacter
30985,Campylobacter
30986,Campylobacter
30987,Campylobacter
30988,Campylobacter
30989,Campylobacter
30990,Campylobacter
30991,Campylobacter
30992,Campylobacter
30993,Campylobacter
30994,Campylobacter
30995,Campylobacter
30996,Campylobacter
30998,Campylobacter
30999,Campylobacter
31000,Campylobacter
31001,Campylobacter
31002,Campylobacter
31003,Campylobacter
31005,Campylobacter
31017,Campylobacter
31018,Campylobacter
31019,Campylobacter
31020,Campylobacter
31021,Campylobacter
31022,Campylobacter
31023,Campylobacter
31024,Campylobacter
31025,Campylobacter
31026,Campylobacter
31027,Campylobacter
31028,Campylobacter
31029,Campylobacter
31032,Campylobacter
31033,Campylobacter
31034,Campylobacter
31035,Campylobacter
31036,Campylobacter
31037,Campylobacter
31038,Campylobacter
31039,Campylobacter
31040,Campylobacter
31041,Campylobacter
31044,Campylobacter
31045,Campylobacter
31046,Campylobacter
31047,Campylobacter
31048,Campylobacter
31049,Campylobacter
31051,Campylobacter
31052,Campylobacter
31053,Campylobacter
31054,Campylobacter
31055,Campylobacter
31056,Campylobacter
31061,Campylobacter
31062,Campylobacter
31063,Campylobacter
31065,Campylobacter
31066,Campylobacter
31068,Campylobacter
31069,Campylobacter
31070,Campylobacter
31071,Campylobacter
31072,Campylobacter
31073,Campylobacter
31074,Campylobacter
31075,Campylobacter
31076,Campylobacter
31077,Campylobacter
31078,Campylobacter
31079,Campylobacter
31080,Campylobacter
31081,Campylobacter
31082,Campylobacter
31084,Campylobacter
31085,Campylobacter
31086,Campylobacter
31087,Campylobacter
31088,Campylobacter
31089,Campylobacter
31090,Campylobacter
31091,Campylobacter
31092,Campylobacter
31093,Campylobacter
31094,Campylobacter
31095,Campylobacter
31137,Campylobacter
31138,Campylobacter
31139,Campylobacter
31140,Campylobacter
31141,Campylobacter
31142,Campylobacter
31143,Campylobacter
31144,Campylobacter
31145,Campylobacter
31146,Campylobacter
31147,Campylobacter
31148,Campylobacter
31149,Campylobacter
31150,Campylobacter
31151,Campylobacter
31152,Campylobacter
31153,Campylobacter
31154,Campylobacter
31155,Campylobacter
31156,Campylobacter
31157,Campylobacter
31158,Campylobacter
31159,Campylobacter
31160,Campylobacter
31162,Campylobacter
31163,Campylobacter
31165,Campylobacter
31168,Campylobacter
31169,Campylobacter
31170,Campylobacter
31171,Campylobacter
31172,Campylobacter
31173,Campylobacter
31174,Campylobacter
31175,Campylobacter
31176,Campylobacter
31177,Campylobacter
31178,Campylobacter
31179,Campylobacter
31180,Campylobacter
31181,Campylobacter
31183,Campylobacter
31184,Campylobacter
31185,Campylobacter
31186,Campylobacter
31187,Campylobacter
31189,Campylobacter
31190,Campylobacter
31191,Campylobacter
31192,Campylobacter
31193,Campylobacter
31194,Campylobacter
31195,Campylobacter
31196,Campylobacter
31197,Campylobacter
31198,Campylobacter
31199,Campylobacter
31200,Campylobacter
31201,Campylobacter
31202,Campylobacter
31203,Campylobacter
31204,Campylobacter
31205,Campylobacter
31206,Campylobacter
31207,Campylobacter
31208,Campylobacter
31209,Campylobacter
31210,Campylobacter
31211,Campylobacter
31212,Campylobacter
31213,Campylobacter
31214,Campylobacter
31215,Campylobacter
31216,Campylobacter
31217,Campylobacter
31218,Campylobacter
31219,Campylobacter
31220,Campylobacter
31221,Campylobacter
31222,Campylobacter
31223,Campylobacter
31224,Campylobacter
31225,Campylobacter
31226,Campylobacter
31227,Campylobacter
31228,Campylobacter
31229,Campylobacter
31230,Campylobacter
31231,Campylobacter
31232,Campylobacter
31233,Campylobacter
31234,Campylobacter
31235,Campylobacter
31236,Campylobacter
31237,Campylobacter
31238,Campylobacter
31239,Campylobacter
31240,Campylobacter
31241,Campylobacter
31242,Campylobacter
31243,Campylobacter
31244,Campylobacter
31245,Campylobacter
31246,Campylobacter
31247,Campylobacter
31248,Campylobacter
31249,Campylobacter
31250,Campylobacter
31251,Campylobacter
31252,Campylobacter
31253,Campylobacter
31254,Campylobacter
31255,Campylobacter
31256,Campylobacter
31257,Campylobacter
31258,Campylobacter
31259,Campylobacter
31260,Campylobacter
31261,Campylobacter
31262,Campylobacter
31263,Campylobacter
31264,Campylobacter
31265,Campylobacter
31267,Campylobacter
31268,Campylobacter
31269,Campylobacter
31270,Campylobacter
31271,Campylobacter
31272,Campylobacter
31273,Campylobacter
31274,Campylobacter
31276,Campylobacter
31277,Campylobacter
31278,Campylobacter
31279,Campylobacter
31280,Campylobacter
31281,Campylobacter
31282,Campylobacter
31283,Campylobacter
31284,Campylobacter
31285,Campylobacter
31286,Campylobacter
31287,Campylobacter
31288,Campylobacter
31289,Campylobacter
31290,Campylobacter
31291,Campylobacter
31292,Campylobacter
31293,Campylobacter
31294,Campylobacter
31295,Campylobacter
31296,Campylobacter
31297,Campylobacter
31298,Campylobacter
31299,Campylobacter
31300,Campylobacter
31301,Campylobacter
31302,Campylobacter
31303,Campylobacter
31304,Campylobacter
31305,Campylobacter
31306,Campylobacter
31307,Campylobacter
31309,Campylobacter
31310,Campylobacter
31311,Campylobacter
31312,Campylobacter
31314,Campylobacter
31315,Campylobacter
31316,Campylobacter
31317,Campylobacter
31318,Campylobacter
31319,Campylobacter
31320,Campylobacter
31321,Campylobacter
31322,Campylobacter
31323,Campylobacter
31324,Campylobacter
31325,Campylobacter
31326,Campylobacter
31327,Campylobacter
31328,Campylobacter
31329,Campylobacter
31330,Campylobacter
31331,Campylobacter
31332,Campylobacter
31333,Campylobacter
31334,Campylobacter
31335,Campylobacter
31336,Campylobacter
31337,Campylobacter
31338,Campylobacter
31339,Campylobacter
31340,Campylobacter
31341,Campylobacter
31342,Campylobacter
31343,Campylobacter
31344,Campylobacter
31345,Campylobacter
31346,Campylobacter
31348,Campylobacter
31349,Campylobacter
31350,Campylobacter
31351,Campylobacter
31352,Campylobacter
31353,Campylobacter
31354,Campylobacter
31355,Campylobacter
31356,Campylobacter
31357,Campylobacter
31358,Campylobacter
31359,Campylobacter
31360,Campylobacter
31361,Campylobacter
31362,Campylobacter
31363,Campylobacter
31364,Campylobacter
31365,Campylobacter
31366,Campylobacter
31367,Campylobacter
31368,Campylobacter
31369,Campylobacter
31370,Campylobacter
31371,Campylobacter
31372,Campylobacter
31373,Campylobacter
31374,Campylobacter
31375,Campylobacter
31376,Campylobacter
31377,Campylobacter
31378,Campylobacter
31379,Campylobacter
31380,Campylobacter
31381,Campylobacter
31382,Campylobacter
31383,Campylobacter
31384,Campylobacter
31385,Campylobacter
31386,Campylobacter
31387,Campylobacter
31388,Campylobacter
31389,Campylobacter
31390,Campylobacter
31391,Campylobacter
31392,Campylobacter
31393,Campylobacter
31394,Campylobacter
31395,Campylobacter
31396,Campylobacter
31397,Campylobacter
31398,Campylobacter
31399,Campylobacter
31400,Campylobacter
31401,Campylobacter
31402,Campylobacter
31403,Campylobacter
31404,Campylobacter
31405,Campylobacter
31406,Campylobacter
31407,Campylobacter
31408,Campylobacter
31409,Campylobacter
31410,Campylobacter
31411,Campylobacter
31412,Campylobacter
31413,Campylobacter
31414,Campylobacter
31415,Campylobacter
31416,Campylobacter
31417,Campylobacter
31418,Campylobacter
31419,Campylobacter
31420,Campylobacter
31421,Campylobacter
31422,Campylobacter
31423,Campylobacter
31424,Campylobacter
31425,Campylobacter
31426,Campylobacter
31427,Campylobacter
31428,Campylobacter
31429,Campylobacter
31430,Campylobacter
31431,Campylobacter
31432,Campylobacter
31433,Campylobacter
31434,Campylobacter
31435,Campylobacter
31436,Campylobacter
31437,Campylobacter
31438,Campylobacter
31439,Campylobacter
31440,Campylobacter
31441,Campylobacter
31442,Campylobacter
31443,Campylobacter
31444,Campylobacter
31445,Campylobacter
31446,Campylobacter
31447,Campylobacter
31448,Campylobacter
31449,Campylobacter
31450,Campylobacter
31451,Campylobacter
31452,Campylobacter
31453,Campylobacter
31454,Campylobacter
31455,Campylobacter
31456,Campylobacter
31457,Campylobacter
31458,Campylobacter
31459,Campylobacter
31460,Campylobacter
31461,Campylobacter
31462,Campylobacter
31463,Campylobacter
31465,Campylobacter
31466,Campylobacter
31467,Campylobacter
31468,Campylobacter
31469,Campylobacter
31470,Campylobacter
31471,Campylobacter
31472,Campylobacter
31473,Campylobacter
31474,Campylobacter
31475,Campylobacter
31476,Campylobacter
31477,Campylobacter
31478,Campylobacter
31479,Campylobacter
31480,Campylobacter
31483,Campylobacter
31484,Campylobacter
31485,Campylobacter
31486,Campylobacter
31487,Campylobacter
31488,Campylobacter
31490,Campylobacter
31491,Campylobacter
31492,Campylobacter
31493,Campylobacter
31494,Campylobacter
31495,Campylobacter
31496,Campylobacter
31497,Campylobacter
31498,Campylobacter
31499,Campylobacter
31500,Campylobacter
31501,Campylobacter
31502,Campylobacter
31503,Campylobacter
31504,Campylobacter
31505,Campylobacter
31506,Campylobacter
31507,Campylobacter
31508,Campylobacter
31509,Campylobacter
31510,Campylobacter
31511,Campylobacter
31512,Campylobacter
31513,Campylobacter
31514,Campylobacter
31515,Campylobacter
31516,Campylobacter
31517,Campylobacter
31518,Campylobacter
31519,Campylobacter
32032,Campylobacter
32033,Campylobacter
32038,Campylobacter
32040,Campylobacter
32303,Campylobacter
32320,Campylobacter
32362,Campylobacter
32577,Campylobacter
32578,Campylobacter
32757,Campylobacter
32758,Campylobacter
32759,Campylobacter
32760,Campylobacter
32761,Campylobacter
32762,Campylobacter
32763,Campylobacter
32764,Campylobacter
32766,Campylobacter
32767,Campylobacter
32768,Campylobacter
32769,Campylobacter
32770,Campylobacter
32771,Campylobacter
32772,Campylobacter
32773,Campylobacter
32774,Campylobacter
