iso3,year,rural,rural_growth,urban,urban_growth,air_pollution,ag_land
TZA,2003,76.389,1.921580642,23.611,5.091809754,..,38.68819147
TZA,2004,75.777,1.909200789,24.223,5.272588403,..,39.23808986
TZA,2005,75.155,1.948765597,24.845,5.308371285,24.91499035,39.86701287
TZA,2006,74.522,1.960669346,25.478,5.322382004,..,40.49593588
TZA,2007,73.879,1.939796717,26.121,5.298791167,..,41.11356965
TZA,2008,73.224,1.839084603,26.776,5.206263956,..,41.74125085
TZA,2009,72.561,1.594456945,27.439,4.949957439,..,41.9809212
TZA,2010,71.886,1.653644803,28.114,5.018489355,26.43302182,42.22059156
TZA,2011,71.202,1.896864004,28.798,5.256752346,28.24026641,42.46026191
TZA,2012,70.507,1.928179234,29.493,5.293763131,28.91642749,42.33189659
TZA,2013,69.804,2.022706669,30.196,5.380430078,27.84689732,42.93960262
TZA,2014,69.096,2.10049662,30.904,5.437558907,27.20432638,43.17927297
TZA,2015,68.383,2.307316221,31.617,5.625505692,28.36614872,43.41894333
TZA,2016,67.667,2.424310631,32.333,5.716223626,27.81900362,43.65861368
TZA,2017,66.947,2.301416522,33.053,5.573543618,25.3263334,43.89828404
TZA,2018,66.224,2.103404355,33.776,5.353053234,25.50347928,44.13795439
TZA,2019,65.5,1.922466327,34.5,5.142630881,24.74048013,44.37762475
TZA,2020,64.773,1.897723519,35.227,5.09920514,..,44.61639196
TZA,2021,64.046,1.87855991,35.954,5.050037871,..,44.61639196
TZA,2022,63.318,1.815381603,36.682,4.963154848,..,..
THA,1990,70.576,1.287645527,29.424,2.52840311,38.35866875,41.85441093
THA,1991,70.407,1.325845005,29.593,2.13831094,..,42.11474094
THA,1992,70.237,1.242999897,29.763,2.05756601,..,41.83679461
THA,1993,70.066,1.215645195,29.934,2.032290949,..,41.58429408
THA,1994,69.895,1.188705676,30.105,2.002698016,..,41.76632935
THA,1995,69.724,1.135719985,30.276,1.947075383,36.11607713,41.94836462
THA,1996,69.551,1.06601367,30.449,1.884227423,..,42.13039989
THA,1997,69.378,1.034815537,30.622,1.850418655,..,42.31243516
THA,1998,69.205,0.982452243,30.795,1.795486212,..,42.49251307
THA,1999,69.031,0.871460159,30.969,1.686640045,..,42.67454834
THA,2000,68.614,0.388373337,31.386,2.331801421,34.53332391,42.85658361
THA,2001,67.452,-0.787409589,32.548,4.556026722,..,43.03861888
THA,2002,66.266,-0.878204787,33.734,4.474752837,..,43.22065415
THA,2003,65.059,-0.978733264,34.941,4.37497522,..,43.40268942
THA,2004,63.831,-1.084250401,36.169,4.275459211,..,43.5847247
THA,2005,62.589,-1.186802469,37.411,4.154375389,35.32246182,43.76675997
THA,2006,61.327,-1.282940036,38.673,4.07168495,..,43.94879524
THA,2007,60.05,-1.342348549,39.95,4.010613874,..,44.12887314
THA,2008,58.758,-1.42739937,41.242,3.930471701,..,44.31090841
THA,2009,57.457,-1.520667125,42.543,3.824200624,..,44.49294369
THA,2010,56.144,-1.640299447,43.856,3.711024875,35.4185359,44.67497896
THA,2011,55.302,-0.865216361,44.698,2.547578443,29.91406001,44.68280843
THA,2012,54.555,-0.715625579,45.445,2.301748546,31.34154258,44.69063791
THA,2013,53.807,-0.772834693,46.193,2.240294567,33.7865692,44.69898687
THA,2014,53.057,-0.85566884,46.943,2.15858538,29.43028859,44.71021159
THA,2015,52.306,-0.950077568,47.694,2.062649241,28.04174447,44.71804107
THA,2016,51.552,-1.008234499,48.448,2.012315624,30.69239101,44.71021159
THA,2017,50.8,-1.05793898,49.2,1.951782283,26.93362982,44.71999843
THA,2018,50.051,-1.162067115,49.949,1.834209097,27.48165939,44.717447
THA,2019,49.308,-1.242922224,50.692,1.729252359,27.40271356,45.01947582
THA,2020,48.57,-1.272846107,51.43,1.680538744,..,45.55168373
THA,2021,47.837,-1.345319638,52.163,1.590521255,..,45.99816007
THA,2022,47.111,-1.395403859,52.889,1.51607961,..,..
TLS,1990,79.158,1.858687343,20.842,4.743542037,17.53520585,21.38533961
TLS,1991,78.785,1.428503542,21.215,3.675205421,..,22.19233356
TLS,1992,78.46,1.006684534,21.54,2.940141874,..,22.19233356
TLS,1993,78.133,1.035770695,21.867,2.960308613,..,22.52858104
TLS,1994,77.801,1.064176204,22.199,2.996374885,..,22.86482851
TLS,1995,77.466,1.057855554,22.534,2.987233322,17.19593342,22.86482851
TLS,1996,77.127,1.020737764,22.873,2.952661527,..,22.99932751
TLS,1997,76.785,0.997298542,23.215,2.926218975,..,23.066577
TLS,1998,76.439,0.969252838,23.561,2.900096279,..,22.93207801
TLS,1999,76.09,0.847793738,23.91,2.775896936,..,22.66308003
TLS,2000,75.737,0.877351577,24.263,2.807489093,17.29704116,22.66308003
TLS,2001,75.381,1.181875342,24.619,3.109978007,..,22.63618023
TLS,2002,75.021,1.367266,24.979,3.297791164,..,22.60928043
TLS,2003,74.657,1.374120969,25.343,3.307102396,..,22.44788164
TLS,2004,74.29,1.565026992,25.71,3.495638015,..,22.42098184
TLS,2005,73.959,1.989120777,26.041,3.714869095,16.77624805,22.39408204
TLS,2006,73.626,2.120491942,26.374,3.842135601,..,22.36718225
TLS,2007,73.291,2.006747261,26.709,3.724940385,..,22.34028245
TLS,2008,72.952,1.836069844,27.048,3.561033704,..,22.64963013
TLS,2009,72.611,1.662182714,27.389,3.383763133,..,22.75722932
TLS,2010,72.268,1.657127529,27.732,3.375088752,17.23567916,22.73032952
TLS,2011,71.921,1.743612591,28.079,3.468604738,16.40831114,22.77067922
TLS,2012,71.572,1.708573073,28.428,3.430262788,17.20652719,22.80430397
TLS,2013,71.221,1.58562908,28.779,3.304223489,16.13110733,22.83792872
TLS,2014,70.867,1.485637946,29.133,3.206639787,16.18184039,22.87155346
TLS,2015,70.51,1.250525211,29.49,2.973230166,15.77724688,22.90517821
TLS,2016,70.15,1.030988235,29.85,2.756419605,16.95211573,22.93880296
TLS,2017,69.788,0.996035823,30.212,2.718689499,15.69097484,22.97242771
TLS,2018,69.422,0.959960389,30.578,2.690019618,15.51584391,23.00605245
TLS,2019,69.053,0.929798498,30.947,2.662207282,15.65130893,22.95897781
TLS,2020,68.68,0.974224061,31.32,2.713832585,..,22.95897781
TLS,2021,68.305,1.050866835,31.695,2.788886914,..,22.95897781
TLS,2022,67.926,0.972788556,32.074,2.717630257,..,..
TGO,1990,71.411,2.363234361,28.589,4.394996193,49.19434346,58.09891524
TGO,1991,70.995,2.321240164,29.005,4.350185514,..,58.55855856
TGO,1992,70.575,2.272409042,29.425,4.303389254,..,58.92627321
TGO,1993,70.152,-1.281134265,29.848,0.74729082,..,59.38591653
TGO,1994,69.725,-0.262483509,30.275,1.768519392,..,59.75363118
TGO,1995,69.295,3.848183882,30.705,5.877184994,44.13915068,60.12134584
TGO,1996,68.861,3.184404999,31.139,5.21626001,..,60.48906049
TGO,1997,68.424,2.609061602,31.576,4.639313973,..,61.2244898
TGO,1998,67.984,2.267840969,32.016,4.296811109,..,61.59220445
TGO,1999,67.54,2.255361894,32.46,4.287868064,..,61.9599191
TGO,2000,67.093,2.173239911,32.907,4.204913713,50.96507963,62.51149108
TGO,2001,66.644,2.034990897,33.356,4.061668144,..,62.87920574
TGO,2002,66.191,1.928862616,33.809,3.959862213,..,63.24692039
TGO,2003,65.735,1.915009343,34.265,3.946063349,..,63.61463504
TGO,2004,65.276,1.924868292,34.724,3.956217978,..,63.9823497
TGO,2005,64.815,1.887516288,35.185,3.915122997,43.52693562,64.717779
TGO,2006,64.351,2.089327901,35.649,4.117954955,..,65.63706564
TGO,2007,63.884,2.179102468,36.116,4.208897717,..,66.09670895
TGO,2008,63.413,2.111773395,36.587,4.147478343,..,66.83213826
TGO,2009,62.942,2.045878073,37.058,4.070555192,..,67.19985291
TGO,2010,62.467,1.913798104,37.533,3.944936039,43.37426449,67.38371024
TGO,2011,61.968,1.852921597,38.032,3.975713476,43.41716078,67.38371024
TGO,2012,61.454,1.769913662,38.546,3.945288006,45.21821252,70.78507079
TGO,2013,60.939,1.718212389,39.061,3.886964983,40.29245507,70.2334988
TGO,2014,60.421,1.677334924,39.579,3.848413739,40.66206069,70.2334988
TGO,2015,59.9,1.638517327,40.1,3.812321151,51.06406404,70.2334988
TGO,2016,59.372,1.600780895,40.628,3.794268623,48.26087382,70.2334988
TGO,2017,58.838,1.564608349,41.162,3.773862644,46.51135326,70.2334988
TGO,2018,58.298,1.516973602,41.702,3.742365401,46.39462374,70.2334988
TGO,2019,57.752,1.470655039,42.248,3.71241467,46.21037553,70.2334988
TGO,2020,57.2,1.430808329,42.8,3.689331238,..,70.2334988
TGO,2021,56.642,1.387019242,43.358,3.662659531,..,70.2334988
TGO,2022,56.079,1.331978155,43.921,3.621040501,..,..
TON,1990,77.296,0.311050406,22.704,0.496434303,10.63552833,44.44444444
TON,1991,77.264,0.244746901,22.736,0.427370102,..,44.44444444
TON,1992,77.232,0.21023911,22.768,0.394582765,..,44.44444444
TON,1993,77.2,0.192874144,22.8,0.370992387,..,44.44444444
TON,1994,77.168,0.197700496,22.832,0.382796639,..,44.44444444
TON,1995,77.136,0.205091,22.864,0.385711633,10.76816606,45.83333333
TON,1996,77.103,0.174903362,22.897,0.362437898,..,45.83333333
TON,1997,77.073,0.422391204,22.927,0.591049091,..,43.05555556
TON,1998,77.045,0.642428009,22.955,0.798433279,..,43.05555556
TON,1999,77.016,0.589957145,22.984,0.757984915,..,43.05555556
TON,2000,76.988,0.571306796,23.012,0.726874043,10.90395976,41.66666667
TON,2001,76.959,0.551695935,23.041,0.717423739,..,41.66666667
TON,2002,76.931,0.537399433,23.069,0.695611253,..,41.66666667
TON,2003,76.902,0.544490886,23.098,0.707393096,..,41.66666667
TON,2004,76.873,0.560121188,23.127,0.723009202,..,41.66666667
TON,2005,76.845,0.531134291,23.155,0.685116831,10.91209119,41.66666667
TON,2006,76.816,0.48788078,23.184,0.65202562,..,43.05555556
TON,2007,76.773,0.364660218,23.227,0.607436872,..,43.05555556
TON,2008,76.719,0.204995618,23.281,0.507410882,..,43.05555556
TON,2009,76.665,0.12790919,23.335,0.428884157,..,44.44444444
TON,2010,76.611,0.152059831,23.389,0.454927158,10.89494195,44.44444444
TON,2011,76.557,0.142118809,23.443,0.440975627,10.6046872,44.44444444
TON,2012,76.565,-9.11E-02,23.435,-0.134867137,10.65130025,45.83333333
TON,2013,76.618,-0.316382795,23.382,-0.609163192,10.65422797,45.83333333
TON,2014,76.672,-0.362635546,23.328,-0.6651465,10.6865204,47.22222222
TON,2015,76.725,-0.404476755,23.275,-0.70198376,10.40546856,48.61111111
TON,2016,76.778,-0.32229918,23.222,-0.621359645,10.7168388,48.61111111
TON,2017,76.831,-0.208447757,23.169,-0.502339175,10.723832,48.61111111
TON,2018,76.869,-0.201459724,23.131,-0.418496487,10.60572192,48.61111111
TON,2019,76.893,-0.158486488,23.107,-0.292343691,10.58622123,48.61111111
TON,2020,76.901,0.298191893,23.099,0.255333307,..,48.61111111
TON,2021,76.896,0.716469482,23.104,0.741700288,..,48.61111111
TON,2022,76.875,0.762513623,23.125,0.882029903,..,..
TTO,1990,45.876,0.419101255,54.124,1.155905826,21.32660649,15.00974659
TTO,1991,45.692,0.361462736,54.308,1.102883551,..,15.78947368
TTO,1992,45.509,0.323074952,54.491,1.060735059,..,15.78947368
TTO,1993,45.326,0.254027789,54.674,0.992088822,..,15.78947368
TTO,1994,45.143,0.167121705,54.857,0.905891495,..,15.78947368
TTO,1995,44.96,8.66E-02,55.04,0.825822665,21.36466719,14.81481481
TTO,1996,44.776,1.80E-02,55.224,0.761997548,..,14.81481481
TTO,1997,44.594,-4.73E-02,55.406,0.689029206,..,13.84015595
TTO,1998,44.411,-7.79E-02,55.589,0.663097743,..,12.86549708
TTO,1999,44.229,-7.15E-02,55.771,0.665755878,..,13.06042885
TTO,2000,44.095,8.31E-02,55.905,0.626582982,21.56575577,13.06042885
TTO,2001,44.282,0.899700098,55.718,0.141554615,..,11.69590643
TTO,2002,44.47,0.974746111,55.53,0.213094184,..,11.69590643
TTO,2003,44.657,0.981550751,55.343,0.224522783,..,11.69590643
TTO,2004,44.845,0.981839718,55.155,0.221355854,..,10.72124756
TTO,2005,45.033,0.997274666,54.967,0.237478767,19.3594652,10.52631579
TTO,2006,45.221,0.987909031,54.779,0.228696523,..,10.52631579
TTO,2007,45.41,0.99208019,54.59,0.22962974,..,10.52631579
TTO,2008,45.598,0.985011386,54.402,0.226860082,..,10.52631579
TTO,2009,45.787,1.014066543,54.213,0.252415379,..,10.52631579
TTO,2010,45.975,1.057572687,54.025,0.300222369,20.12399348,10.52631579
TTO,2011,46.164,1.097315911,53.836,0.336741684,19.82404669,10.52631579
TTO,2012,46.329,1.083443751,53.671,0.419794635,20.21083792,10.52631579
TTO,2013,46.47,1.02509106,53.53,0.457984321,20.3861167,10.52631579
TTO,2014,46.587,0.938366807,53.413,0.468286774,20.63455256,10.52631579
TTO,2015,46.681,0.855436453,53.319,0.477664656,22.36411414,10.52631579
TTO,2016,46.75,0.772653761,53.25,0.495334043,21.74480107,10.52631579
TTO,2017,46.795,0.725547958,53.205,0.544895878,21.3879586,10.52631579
TTO,2018,46.816,1.79485883,53.184,1.710358986,21.87542393,10.52631579
TTO,2019,46.813,1.001716025,53.187,1.013757826,21.97072547,10.52631579
TTO,2020,46.786,-0.17681605,53.214,-6.82E-02,..,10.52631579
TTO,2021,46.735,0.384880953,53.265,0.589568826,..,10.52631579
TTO,2022,46.66,0.191396468,53.34,0.49284978,..,..
TUN,1990,42.054,0.280245037,57.946,3.616149752,29.642879,59.15937178
TUN,1991,41.244,0.198205018,58.756,3.531274503,..,59.28166838
TUN,1992,40.438,8.89E-02,59.562,3.424875008,..,60.21498455
TUN,1993,39.638,-3.37E-02,60.362,3.298663234,..,60.64624099
TUN,1994,38.922,9.02E-03,61.078,3.01110182,..,59.7515448
TUN,1995,38.526,0.614988844,61.474,2.283850305,29.1247249,60.16992791
TUN,1996,38.13,0.424245552,61.87,2.099549963,..,60.01544799
TUN,1997,37.738,0.308461607,62.262,1.973463733,..,60.16349125
TUN,1998,37.347,0.197919994,62.653,1.865445404,..,60.63336766
TUN,1999,36.957,8.99E-02,63.043,1.760213965,..,61.31565396
TUN,2000,36.568,1.14E-02,63.432,1.684679974,34.07548389,61.47657055
TUN,2001,36.182,-3.74E-02,63.818,1.630480867,..,61.14186406
TUN,2002,35.798,-7.70E-02,64.202,1.589849903,..,62.84114315
TUN,2003,35.415,-9.74E-02,64.585,1.573049666,..,62.97631308
TUN,2004,35.05,-7.51E-02,64.95,1.524486311,..,63.27239959
TUN,2005,34.763,0.107359689,65.237,1.37047263,31.66796588,63.23377961
TUN,2006,34.476,8.33E-02,65.524,1.351347456,..,63.11791967
TUN,2007,34.191,8.94E-02,65.809,1.353466729,..,63.11148301
TUN,2008,33.907,0.106452074,66.093,1.371197127,..,63.60066941
TUN,2009,33.624,0.132071726,66.376,1.397446416,..,63.0084964
TUN,2010,33.343,0.180715563,66.657,1.442401645,34.11834281,64.61122554
TUN,2011,33.062,0.407482932,66.938,1.674507471,31.08552131,64.83007209
TUN,2012,32.782,0.427097148,67.218,1.695015344,30.38558265,63.86457261
TUN,2013,32.505,0.271824972,67.495,1.531639386,29.75488893,63.99974253
TUN,2014,32.228,0.27632806,67.772,1.541719163,32.50654257,62.82826982
TUN,2015,31.944,0.235813031,68.056,1.53909907,31.03674122,63.29814624
TUN,2016,31.654,0.188445513,68.346,1.525648853,32.78407402,62.45236869
TUN,2017,31.358,0.131058307,68.642,1.502734486,29.84147507,62.71176622
TUN,2018,31.055,5.33E-02,68.945,1.464674213,30.61001314,62.4388517
TUN,2019,30.746,-3.03E-02,69.254,1.416846562,30.42981942,62.4388517
TUN,2020,30.432,-9.79E-02,69.568,1.380955424,..,62.4388517
TUN,2021,30.112,-0.228249275,69.888,1.28779928,..,62.4388517
TUN,2022,29.786,-0.331615162,70.214,1.222277564,..,..
TUR,1990,40.797,-1.2528766,59.203,4.12063306,26.00047701,51.55334381
TUR,1991,40.024,-9.42E-02,59.976,3.115921597,..,52.06008082
TUR,1992,39.482,0.394060439,60.518,2.657139338,..,51.84829074
TUR,1993,38.945,0.380575678,61.055,2.633449479,..,51.85998467
TUR,1994,38.41,0.371431149,61.59,2.627127033,..,52.16662552
TUR,1995,37.877,0.295028502,62.123,2.554085519,26.07060417,51.31426789
TUR,1996,37.347,0.243569303,62.653,2.50224344,..,51.14665489
TUR,1997,36.821,0.199823136,63.179,2.45428697,..,50.98813716
TUR,1998,36.297,0.128853925,63.703,2.388145359,..,51.86778062
TUR,1999,35.777,6.13E-02,64.223,2.317313588,..,52.36542235
TUR,2000,35.259,-5.35E-04,64.741,2.26122886,26.78376487,52.59540299
TUR,2001,34.66,-0.229562895,65.34,2.404867541,..,53.23077323
TUR,2002,34.026,-0.447301885,65.974,2.364464814,..,53.52701948
TUR,2003,33.398,-0.540138588,66.602,2.270137601,..,52.80979172
TUR,2004,32.775,-0.519843318,67.225,2.294218097,..,53.54521004
TUR,2005,32.16,-0.546679536,67.84,2.258258008,25.96758518,53.56210127
TUR,2006,31.55,-0.618392894,68.45,2.191743452,..,52.61359354
TUR,2007,30.947,-0.691022161,69.053,2.115809926,..,51.3298598
TUR,2008,30.349,-0.749657253,69.651,2.063867149,..,50.83221808
TUR,2009,29.759,-0.702382917,70.241,2.104324529,..,50.55806037
TUR,2010,29.175,-0.648269637,70.825,2.161659189,28.91206034,50.68929226
TUR,2011,28.598,-0.669549632,71.402,2.139372196,27.60700271,49.69530814
TUR,2012,28.026,-0.543538919,71.974,2.274782686,27.12238118,49.90320024
TUR,2013,27.469,-0.296976748,72.531,2.481386999,27.81978844,49.92398945
TUR,2014,26.923,-2.18E-02,73.077,2.735902707,27.78269564,50.09420111
TUR,2015,26.389,-5.84E-02,73.611,2.673020409,28.61166279,50.09030313
TUR,2016,25.866,-0.292340956,74.134,2.417431225,27.7790227,49.80055351
TUR,2017,25.356,-0.678843986,74.644,1.998140487,26.28925045,49.32759898
TUR,2018,24.857,-1.114962163,75.143,1.538914517,26.54401982,49.11710822
TUR,2019,24.37,-1.169973712,75.63,1.454690841,26.03180162,49.00536621
TUR,2020,23.895,-1.188310838,76.105,1.406140636,..,49.06513519
TUR,2021,23.431,-1.20316046,76.569,1.365605036,..,49.49001468
TUR,2022,22.978,-1.287035224,77.022,1.255117297,..,..
TKM,1990,54.925,2.851318646,45.075,2.508060256,24.69631748,..
TKM,1991,55.01,2.846449463,44.99,2.503122885,..,..
TKM,1992,55.096,2.856041577,44.904,2.50848971,..,75.22396953
TKM,1993,55.181,2.80141191,44.819,2.457782738,..,75.43676718
TKM,1994,55.266,2.636408364,44.734,2.292651514,..,75.43676718
TKM,1995,55.206,2.130448158,44.794,2.373134128,27.11934085,75.543166
TKM,1996,54.982,1.340029451,45.018,2.245377056,..,75.543166
TKM,1997,54.759,1.038052537,45.241,1.93861742,..,75.543166
TKM,1998,54.535,1.132916466,45.465,2.036692496,..,75.543166
TKM,1999,54.311,1.145917891,45.689,2.049006089,..,75.62828506
TKM,2000,54.087,1.087301774,45.913,1.989703424,28.73172483,75.543166
TKM,2001,53.863,1.018345094,46.137,1.919980495,..,75.543166
TKM,2002,53.638,0.950010862,46.362,1.855171621,..,75.22396953
TKM,2003,53.413,0.848859878,46.587,1.753341276,..,74.88349329
TKM,2004,53.188,0.847449254,46.812,1.751364984,..,74.58557658
TKM,2005,52.948,0.907457216,47.052,1.871101872,21.93514106,74.22382057
TKM,2006,52.692,0.902667647,47.308,1.929922364,..,73.8407848
TKM,2007,52.419,0.900856832,47.581,1.99573763,..,73.52158832
TKM,2008,52.132,0.936226673,47.868,2.086618842,..,73.09599302
TKM,2009,51.828,0.98845089,48.172,2.206373826,..,72.78743643
TKM,2010,51.509,1.04815761,48.491,2.325528708,26.09846929,72.35120124
TKM,2011,51.175,1.09646291,48.825,2.433458497,32.27881291,72.00646905
TKM,2012,50.825,1.12292921,49.175,2.523502253,30.77259876,72.00646905
TKM,2013,50.459,1.118051741,49.541,2.582314594,30.55977858,72.00646905
TKM,2014,50.079,1.080622496,49.921,2.600641869,30.61966084,72.00646905
TKM,2015,49.683,1.013377237,50.317,2.597396269,28.62109508,72.00646905
TKM,2016,49.272,0.924910003,50.728,2.569130427,27.51227497,72.00646905
TKM,2017,48.847,0.82036881,51.153,2.520958091,27.12775327,72.00646905
TKM,2018,48.407,0.702070051,51.593,2.46343956,26.54690284,72.00646905
TKM,2019,47.952,0.583122527,52.048,2.405489494,26.19766251,72.00646905
TKM,2020,47.484,0.5023449,52.516,2.378293715,..,72.00646905
TKM,2021,47.002,0.431721112,52.998,2.365597605,..,72.00646905
TKM,2022,46.506,0.331408211,53.494,2.323835385,..,..
TCA,1990,25.657,-1.945009395,74.343,6.416332827,..,1.052631579
TCA,1991,24.463,0.398671624,75.537,6.751370032,..,1.052631579
TCA,1992,23.306,0.562077856,76.694,6.927201216,..,1.052631579
TCA,1993,22.19,0.263417999,77.81,6.609651933,..,1.052631579
TCA,1994,21.112,0,78.888,6.340663255,..,1.052631579
TCA,1995,20.072,-0.329381062,79.928,6.053659752,..,1.052631579
TCA,1996,19.07,-0.562449787,80.93,5.809694042,..,1.052631579
TCA,1997,18.11,-0.766032056,81.89,5.564590931,..,1.052631579
TCA,1998,17.186,-0.940551106,82.814,5.411392078,..,1.052631579
TCA,1999,16.3,-1.085860686,83.7,5.299750125,..,1.052631579
TCA,2000,15.45,-1.201318721,84.55,5.146600252,..,1.052631579
TCA,2001,14.638,-1.041314512,85.362,5.308371486,..,1.052631579
TCA,2002,13.993,0.556716817,86.007,5.834116181,..,1.052631579
TCA,2003,13.392,1.001216719,86.608,6.087693748,..,1.052631579
TCA,2004,12.812,0.650575827,87.188,5.733248929,..,1.052631579
TCA,2005,12.255,0.374723654,87.745,5.4412953,..,1.052631579
TCA,2006,11.719,0.135915753,88.281,5.223566393,..,1.052631579
TCA,2007,11.203,-6.79E-02,88.797,5.019951697,..,1.052631579
TCA,2008,10.706,-0.23813585,89.294,4.857577892,..,1.052631579
TCA,2009,10.23,-0.409556886,89.77,4.671491322,..,1.052631579
TCA,2010,9.772,-0.651915158,90.228,4.43687239,..,1.052631579
TCA,2011,9.332,-1.003295045,90.668,4.087419106,..,1.052631579
TCA,2012,8.91,-0.627836035,91.09,4.489671663,..,1.052631579
TCA,2013,8.517,0.104913456,91.483,5.038092539,..,1.052631579
TCA,2014,8.149,-0.350140414,91.851,4.457766377,..,1.052631579
TCA,2015,7.805,3.51E-02,92.195,4.716766116,..,1.052631579
TCA,2016,7.483,0.350017858,92.517,4.917741979,..,1.052631579
TCA,2017,7.183,0,92.817,4.417156722,..,1.052631579
TCA,2018,6.902,3.49E-02,93.098,4.344253713,..,1.052631579
TCA,2019,6.64,-6.99E-02,93.36,4.046567587,..,1.052631579
TCA,2020,6.395,-1.054120794,93.605,3.002772626,..,1.052631579
TCA,2021,6.166,-1.745991263,93.834,2.117605419,..,1.052631579
TCA,2022,5.953,-2.21706337,94.047,1.523812217,..,..
TUV,1990,59.339,-0.366367876,40.661,5.082813549,5.511993635,66.66666667
TUV,1991,58.009,-0.422989136,41.991,5.091819056,..,66.66666667
TUV,1992,57.249,-0.129091765,42.751,2.98454754,..,66.66666667
TUV,1993,56.844,-0.166220373,43.156,1.471696908,..,66.66666667
TUV,1994,56.437,-0.277649415,43.563,1.378331578,..,66.66666667
TUV,1995,56.03,-0.464469019,43.97,1.21734407,5.664991399,66.66666667
TUV,1996,55.621,-0.44792908,44.379,1.179258949,..,66.66666667
TUV,1997,55.213,-0.543938319,44.787,1.119153672,..,66.66666667
TUV,1998,54.803,-0.69831368,45.197,0.946124515,..,66.66666667
TUV,1999,54.393,-0.703224413,45.607,0.982752739,..,66.66666667
TUV,2000,53.982,-0.765847128,46.018,0.860512556,5.753374294,66.66666667
TUV,2001,53.571,-0.946227008,46.429,0.718942661,..,56.66666667
TUV,2002,53.159,-0.896517406,46.841,0.758255194,..,56.66666667
TUV,2003,52.344,-0.924384594,47.656,2.327729164,..,56.66666667
TUV,2004,51.322,-0.713863829,48.678,3.393049272,..,56.66666667
TUV,2005,50.301,-0.779146884,49.699,3.301992102,5.857286137,56.66666667
TUV,2006,49.279,-0.866155078,50.721,3.216096614,..,56.66666667
TUV,2007,48.257,-0.914547579,51.743,3.173026882,..,60
TUV,2008,47.235,-0.943596745,52.765,3.16772808,..,60
TUV,2009,46.218,-0.869390696,53.782,3.231357564,..,60
TUV,2010,45.204,-0.85604448,54.796,3.216728701,5.605062226,60
TUV,2011,44.193,-0.842287565,55.807,3.233773946,5.379974113,60
TUV,2012,43.185,-0.892104472,56.815,3.229807844,5.365913304,60
TUV,2013,42.186,-1.743291754,57.814,2.324008753,5.35187548,60
TUV,2014,41.214,-2.506176452,58.786,1.493855911,5.553116321,60
TUV,2015,40.27,-2.524931249,59.73,1.394938924,5.62828047,60
TUV,2016,39.355,-2.520073253,60.645,1.284617758,6.095297225,60
TUV,2017,38.47,-2.489164902,61.53,1.22330303,6.001982186,60
TUV,2018,37.613,-1.914513826,62.387,1.726233341,6.03834377,60
TUV,2019,36.785,-1.404482862,63.215,2.16003728,6.02840838,60
TUV,2020,35.986,-1.173107176,64.014,2.283856046,..,60
TUV,2021,35.215,-0.95863499,64.785,2.412107186,..,60
TUV,2022,34.473,-1.147240116,65.527,2.085823012,..,..
UGA,1990,88.924,2.763674369,11.076,7.006126138,35.1484599,59.86687353
UGA,1991,88.546,2.84795535,11.454,6.629768767,..,60.21720635
UGA,1992,88.21,3.028117255,11.79,6.29960715,..,60.31730144
UGA,1993,87.867,3.065559748,12.133,6.322896442,..,60.46744407
UGA,1994,87.515,2.943670774,12.485,6.204962961,..,60.56753916
UGA,1995,87.154,2.310980967,12.846,5.574803919,36.88496227,60.66763425
UGA,1996,86.784,2.287517406,13.216,5.552493498,..,60.91787198
UGA,1997,86.406,2.47309287,13.594,5.729674207,..,60.91787198
UGA,1998,86.018,2.525421415,13.982,5.789672098,..,61.26820479
UGA,1999,85.621,2.77486601,14.379,6.037282915,..,61.36829988
UGA,2000,85.214,2.658873249,14.786,5.92654402,39.92874967,62.61948851
UGA,2001,84.799,2.556589391,15.201,5.812838621,..,63.11996397
UGA,2002,84.374,2.605693243,15.626,5.865644451,..,64.12091487
UGA,2003,83.939,2.603393221,16.061,5.866055225,..,65.62234122
UGA,2004,83.493,2.425725557,16.507,5.697538338,..,66.3730544
UGA,2005,83.04,2.362195038,16.96,5.61353644,36.4345178,66.3730544
UGA,2006,82.575,2.353474935,17.425,5.619865346,..,67.37775887
UGA,2007,82.101,2.357862781,17.899,5.617433173,..,68.38246334
UGA,2008,81.616,2.334437041,18.384,5.600502731,..,69.63740554
UGA,2009,81.122,2.308541731,18.878,5.567315111,..,70.64211
UGA,2010,80.617,2.290712038,19.383,5.555081373,38.79164944,71.14003591
UGA,2011,80.102,2.266238569,19.898,5.529397674,41.56924447,71.63873928
UGA,2012,79.576,2.234878956,20.424,5.502855924,42.79371506,71.88809096
UGA,2013,79.042,2.203429696,20.958,5.457722814,42.01385372,71.88809096
UGA,2014,78.496,2.275819135,21.504,5.54083187,40.76668868,71.88809096
UGA,2015,77.94,2.380470213,22.06,5.644021762,43.15615417,71.88809096
UGA,2016,77.376,2.60873172,22.624,5.859517223,41.73858584,71.88809096
UGA,2017,76.804,2.754473447,23.196,5.993330291,38.52500218,71.88809096
UGA,2018,76.226,2.645868132,23.774,5.862543635,37.19901219,71.88809096
UGA,2019,75.639,2.622032841,24.361,5.834181652,35.21822646,71.88809096
UGA,2020,75.046,2.545730033,24.954,5.737879423,..,71.88809096
UGA,2021,74.447,2.410049098,25.553,5.583485134,..,71.88809096
