iso3,year,health_gdp,beds,physicians,undernourishment,antiretroviral,hiv,malaria,tuberculosis
NPL,1998,..,..,0.04,..,..,..,..,..
NPL,1999,..,0.200000003,..,..,..,..,..,..
NPL,2000,3.12598515,..,..,..,0,..,6.730974645,417
NPL,2001,3.80386233,0.2,5.20E-02,23.5,0,..,7.699625965,405
NPL,2002,3.92991233,0.15,..,21.7,0,..,11.58875104,393
NPL,2003,3.84753442,..,..,19.8,0,..,9.772463212,382
NPL,2004,4.03734398,..,0.2118,17.6,0,..,4.606653304,371
NPL,2005,3.94221044,..,..,16.8,1,..,4.722124036,360
NPL,2006,3.5361805,5,..,15.9,2,..,4.620334799,350
NPL,2007,3.66484332,..,..,14.9,4,..,5.434950815,339
NPL,2008,3.80911326,..,..,13,8,..,3.973126833,329
NPL,2009,3.89315772,..,..,11.2,12,..,3.268547859,320
NPL,2010,4.3516593,..,..,9.9,16,..,3.829812546,311
NPL,2011,4.44234705,..,..,8.6,22,..,2.338882789,302
NPL,2012,4.49078751,0.3,0.5159,7.7,27,..,1.722053158,293
NPL,2013,4.63012981,..,0.564,6.8,31,..,1.278761117,284
NPL,2014,5.07549381,..,..,6.1,37,..,0.616179736,276
NPL,2015,5.46615553,..,..,5.3,43,..,0.545246474,268
NPL,2016,5.42378998,..,..,4.5,46,..,0.41458811,260
NPL,2017,4.72174025,..,0.9101,4.2,54,..,0.328807283,253
NPL,2018,4.52845383,..,0.7486,4.3,59,..,0.330637318,245
NPL,2019,4.44525433,..,0.8091,4.8,64,..,5.54E-02,238
NPL,2020,5.17351818,..,0.8516,5.5,67,..,2.86E-02,230
NPL,2021,..,..,..,..,72,..,1.22E-02,229
NPL,2022,..,..,..,..,..,..,..,..
NLD,1990,..,5.800000191,2.5032,..,..,0.04,..,..
NLD,1991,..,5.699999809,2.5934,..,..,0.05,..,..
NLD,1992,..,5.699999809,..,..,..,0.06,..,..
NLD,1993,..,5.599999905,..,..,..,0.06,..,..
NLD,1994,..,5.400000095,..,..,..,0.06,..,..
NLD,1995,..,5.300000191,..,..,..,0.06,..,..
NLD,1996,..,5.199999809,..,..,..,0.06,..,..
NLD,1997,..,5.199999809,..,..,..,0.06,..,..
NLD,1998,..,5.099999905,..,..,..,0.06,..,..
NLD,1999,..,5,2.3768,..,..,0.06,..,..
NLD,2000,7.7069602,4.92,2.4427,..,49,0.06,..,9
NLD,2001,8.05945873,4.75,2.5193,2.5,51,0.06,..,10
NLD,2002,8.64913177,4.69,2.5815,2.5,53,0.06,..,9.7
NLD,2003,9.05657101,4.58,2.62,2.5,54,0.06,..,9.3
NLD,2004,9.1107645,4.56,2.6469,2.5,55,0.06,..,9.3
NLD,2005,9.09666824,4.5,2.6997,2.5,55,0.06,..,8
NLD,2006,9.08055115,4.34,2.7791,2.5,56,0.06,..,7.1
NLD,2007,9.05292606,4.31,2.7724,2.5,57,7.00E-02,..,6.5
NLD,2008,9.27660465,4.27,2.849,2.5,60,0.06,..,6.7
NLD,2009,9.9929266,4.2,2.9057,2.5,63,0.06,..,7.8
NLD,2010,10.15508747,4.05,2.9516,2.5,66,0.06,..,7.1
NLD,2011,10.23357868,3.84,3.1243,2.5,68,0.06,..,6.7
NLD,2012,10.53898716,3.75,3.2463,2.5,71,0.05,..,6.3
NLD,2013,10.58363628,3.61,3.3058,2.5,74,0.05,..,5.7
NLD,2014,10.56703758,..,3.4194,2.5,77,0.04,..,5.5
NLD,2015,10.32393837,3.49,3.4917,2.5,79,0.04,..,5.7
NLD,2016,10.2942524,3.41,3.547,2.5,80,0.04,..,5.9
NLD,2017,10.1082983,3.28,3.6266,2.5,82,0.03,..,5.2
NLD,2018,10.01993561,3.17,3.7092,2.5,84,0.02,..,5.3
NLD,2019,10.14039612,..,3.7689,2.5,86,0.02,..,4.9
NLD,2020,11.1359272,..,4.0794,2.5,88,0.01,..,4.1
NLD,2021,11.21132469,..,..,..,..,0.01,..,4.4
NLD,2022,..,..,..,..,..,..,..,..
NCL,1990,..,..,..,..,..,..,..,..
NCL,1991,..,..,..,..,..,..,..,..
NCL,1992,..,..,..,..,..,..,..,..
NCL,1993,..,..,..,..,..,..,..,..
NCL,1994,..,..,..,..,..,..,..,..
NCL,1995,..,..,..,..,..,..,..,..
NCL,1996,..,..,..,..,..,..,..,..
NCL,1997,..,..,..,..,..,..,..,..
NCL,1998,..,..,..,..,..,..,..,..
NCL,1999,..,..,1.982,..,..,..,..,..
NCL,2000,..,..,..,..,..,..,..,49
NCL,2001,..,..,..,8.4,..,..,..,31
NCL,2002,..,..,..,8.7,..,..,..,32
NCL,2003,..,..,..,9.1,..,..,..,19
NCL,2004,..,..,..,9.5,..,..,..,29
NCL,2005,..,..,..,9.6,..,..,..,22
NCL,2006,..,..,..,9.5,..,..,..,23
NCL,2007,..,..,..,9.4,..,..,..,22
NCL,2008,..,..,..,9.1,..,..,..,23
NCL,2009,..,..,..,8.2,..,..,..,24
NCL,2010,..,..,..,7.3,..,..,..,22
NCL,2011,..,..,..,6.6,..,..,..,22
NCL,2012,..,..,..,6.6,..,..,..,16
NCL,2013,..,..,..,6.4,..,..,..,18
NCL,2014,..,..,..,6.2,..,..,..,12
NCL,2015,..,..,..,6.2,..,..,..,23
NCL,2016,..,..,..,6.5,..,..,..,15
NCL,2017,..,..,..,6.7,..,..,..,14
NCL,2018,..,..,..,6.8,..,..,..,15
NCL,2019,..,..,..,6.8,..,..,..,9.3
NCL,2020,..,..,..,6.8,..,..,..,17
NCL,2021,..,..,..,..,..,..,..,10
NCL,2022,..,..,..,..,..,..,..,..
NZL,1990,..,8.5,1.8654,..,..,0.03,..,..
NZL,1991,..,7.400000095,1.9079,..,..,0.03,..,..
NZL,1992,..,7.099999905,1.9188,..,..,0.03,..,..
NZL,1993,..,6.5,1.9279,..,..,0.02,..,..
NZL,1994,..,6.699999809,1.9816,..,..,0.02,..,..
NZL,1995,..,6.199999809,2.049,..,..,0.02,..,..
NZL,1996,..,6.099999905,2.0536,..,..,0.02,..,..
NZL,1997,..,6.099999905,2.1917,..,..,0.02,..,..
NZL,1998,..,6.199999809,2.2439,..,..,0.02,..,..
NZL,1999,..,..,2.2566,..,..,0.02,..,..
NZL,2000,7.4700222,..,2.2324,..,35,0.02,..,10
NZL,2001,7.5789361,..,2.1728,2.5,39,0.02,..,11
NZL,2002,7.90045929,6.2,2.1177,2.5,42,0.03,..,9.6
NZL,2003,7.72169256,..,2.1775,2.5,46,0.03,..,12
NZL,2004,7.90090561,..,2.1922,2.5,49,0.03,..,10
NZL,2005,8.27334881,..,2.1052,2.5,51,0.03,..,9.2
NZL,2006,8.63841629,..,2.2707,2.5,50,0.03,..,9.5
NZL,2007,8.32904434,..,2.2927,2.5,52,0.04,..,7.5
NZL,2008,9.12382889,..,2.4531,2.5,52,0.04,..,7.9
NZL,2009,9.62076378,2.41,2.5689,2.5,55,0.04,..,8
NZL,2010,9.59277534,2.75,2.6114,2.5,58,0.04,..,8
NZL,2011,9.51987362,2.82,2.6329,2.5,61,0.04,..,8
NZL,2012,9.65163612,2.83,2.6783,2.5,62,0.03,..,7.6
NZL,2013,9.36019325,2.78,2.7817,2.5,63,0.03,..,7
NZL,2014,9.40168381,2.76,2.8604,2.5,66,0.03,..,7.6
NZL,2015,9.28344345,2.72,3.0302,2.5,69,0.03,..,7.3
NZL,2016,9.24379444,2.74,3.1524,2.5,73,0.03,..,7.3
NZL,2017,8.96694851,2.73,3.3296,2.5,77,0.03,..,7.3
NZL,2018,9.0351162,2.62,3.4205,2.5,79,0.03,..,7.2
NZL,2019,9.48335075,2.57,3.5149,2.5,79,0.03,..,7.2
NZL,2020,10.02858734,..,3.6183,2.5,81,0.02,..,7.2
NZL,2021,..,..,..,..,81,0.02,..,6.8
NZL,2022,..,..,..,..,..,..,..,..
NIC,1990,..,1.82130003,0.657,..,..,0.01,..,..
NIC,1991,..,..,..,..,..,0.02,..,..
NIC,1992,..,..,..,..,..,0.02,..,..
NIC,1993,..,1.799999952,..,..,..,0.03,..,..
NIC,1994,..,..,..,..,..,0.05,..,..
NIC,1995,..,..,0.82,..,..,7.00E-02,..,..
NIC,1996,..,1.480000019,..,..,..,0.09,..,..
NIC,1997,..,..,0.856,..,..,0.12,..,..
NIC,1998,..,..,..,..,..,0.14,..,..
NIC,1999,..,..,..,..,..,0.16,..,..
NIC,2000,5.23883677,..,..,..,0,0.16,13.39408287,59
NIC,2001,5.48459768,..,..,27.5,0,0.14,5.856683965,59
NIC,2002,5.73315859,..,..,25.2,0,0.14,4.245158907,50
NIC,2003,6.08317614,0.899999976,0.3864,25,0,0.13,3.66126164,54
NIC,2004,6.05740356,0.9,..,24,1,0.13,3.715304332,52
NIC,2005,6.22468948,0.9,0.4996,23.3,3,0.13,3.533019791,44
NIC,2006,6.35756445,1,0.4924,22.2,5,0.13,1.633549621,45
NIC,2007,6.95643044,0.9,0.5265,21.6,8,0.13,0.701488324,51
NIC,2008,7.16700697,0.9,0.6486,21.2,11,0.12,0.388689733,52
NIC,2009,7.68584394,..,0.7032,20.8,15,0.12,0.306485057,50
NIC,2010,7.71019173,0.8,0.7278,20,18,0.12,0.342719384,53
NIC,2011,7.44982004,1.14,0.8137,19.2,22,0.12,0.451439595,57
NIC,2012,7.48836899,0.96,0.8605,19,26,0.11,0.594143884,58
NIC,2013,7.63869238,0.95,0.8981,19.3,28,0.11,0.550707796,57
NIC,2014,7.97716141,0.93,0.8946,19.7,32,0.11,0.533562207,54
NIC,2015,7.96303272,0.93,0.9312,19,36,0.11,1.049707239,50
NIC,2016,8.04877567,0.93,0.9537,18,39,0.1,2.848075281,46
NIC,2017,8.32754421,0.93,0.9895,17.2,43,0.1,4.901808289,44
NIC,2018,8.4993515,..,1.6645,17.4,49,0.1,7.02668278,41
NIC,2019,8.55957031,..,..,17.5,53,0.09,5.747039503,43
NIC,2020,8.62854576,..,..,18.6,53,0.09,11.01036709,42
NIC,2021,..,..,..,..,53,0.08,9.850982858,45
NIC,2022,..,..,..,..,..,..,..,..
NER,1990,..,..,1.80E-02,..,..,0.28,..,..
NER,1991,..,..,..,..,..,0.36,..,..
NER,1992,..,..,2.70E-02,..,..,0.42,..,..
NER,1993,..,..,..,..,..,0.49,..,..
NER,1994,..,0.194600001,2.30E-02,..,..,0.53,..,..
NER,1995,..,0.119999997,..,..,..,0.56,..,..
NER,1996,..,0.119999997,2.40E-02,..,..,0.57,..,..
NER,1997,..,0.180000007,3.50E-02,..,..,0.57,..,..
NER,1998,..,0.119999997,3.30E-02,..,..,0.55,..,..
NER,1999,..,..,..,..,..,0.52,..,..
NER,2000,4.65891504,..,..,..,0,0.49,355.7450894,191
NER,2001,4.72659349,..,..,..,0,0.44,347.4846298,179
NER,2002,4.82717037,..,3.30E-02,..,0,0.38,325.0394151,168
NER,2003,4.74740648,..,..,..,0,0.33,296.5153297,159
NER,2004,4.97818327,..,2.26E-02,..,0,0.29,300.4924483,151
NER,2005,5.87749624,0.3,..,..,2,0.24,308.2736825,143
NER,2006,5.99335575,..,..,..,4,0.22,305.3253537,136
NER,2007,5.43105888,..,..,..,6,0.18,313.3780238,129
NER,2008,5.24640608,..,1.89E-02,..,7,0.14,349.6388103,123
NER,2009,5.33850145,..,2.77E-02,..,17,0.12,375.2282638,118
NER,2010,4.96100473,0.35,..,..,20,0.08,407.6208123,113
NER,2011,4.87323856,..,..,..,27,0.08,421.3992249,109
NER,2012,4.30732679,..,5.35E-02,..,33,7.00E-02,425.1654524,105
NER,2013,4.46636009,..,5.11E-02,..,36,7.00E-02,413.7461133,102
NER,2014,4.45377159,..,2.72E-02,..,35,0.06,406.8125803,98
NER,2015,5.34745932,0.31,3.17E-02,..,40,0.06,401.1096613,95
NER,2016,4.53239059,..,3.28E-02,..,49,0.05,384.9376993,93
NER,2017,5.57411098,0.39,2.18E-02,..,60,0.06,362.6540752,90
NER,2018,5.28844786,..,1.62E-02,..,65,0.05,343.7268044,87
NER,2019,5.66862822,..,3.81E-02,..,67,0.05,325.5293005,84
NER,2020,6.20069504,..,3.45E-02,..,71,0.05,322.4089368,82
NER,2021,..,..,..,..,81,0.04,323.3856928,79
NER,2022,..,..,..,..,..,..,..,..
NGA,1990,..,1.668200016,..,..,..,1.53,..,..
NGA,1991,..,..,..,..,..,1.66,..,..
NGA,1992,..,..,0.185,..,..,1.78,..,..
NGA,1993,..,..,0.192,..,..,1.86,..,..
NGA,1994,..,..,..,..,..,1.81,..,..
NGA,1995,..,..,..,..,..,1.8,..,..
NGA,1996,..,..,..,..,..,1.78,..,..
NGA,1997,..,..,..,..,..,1.67,..,..
NGA,1998,..,..,..,..,..,1.53,..,..
NGA,1999,..,..,..,..,..,1.49,..,..
NGA,2000,3.1973834,1.2,0.269,..,0,1.39,413.3349609,219
NGA,2001,3.18946862,..,..,8.9,0,1.29,406.0929423,219
NGA,2002,2.49063969,..,..,8.9,0,1.21,393.2033721,219
NGA,2003,5.05360985,..,0.2648,8.6,1,1.15,393.8067966,219
NGA,2004,4.63368416,0.5,..,7.9,3,1.1,402.3838499,219
NGA,2005,4.46591949,..,0.2824,7.1,4,1.05,408.6527281,219
NGA,2006,4.25775146,..,0.3481,6.7,7,0.95,411.6848944,219
NGA,2007,3.90997243,..,0.3784,6.6,8,0.88,414.0445045,219
NGA,2008,3.69581532,..,0.3762,6.8,14,0.85,415.7664628,219
NGA,2009,3.5801971,..,0.3782,7.5,18,0.79,403.5413794,219
NGA,2010,3.29653287,..,..,8.2,20,0.75,376.2036941,219
NGA,2011,3.32077932,..,..,8.8,23,0.73,351.6450649,219
NGA,2012,3.35984254,..,..,9.1,30,0.7,327.6079868,219
NGA,2013,3.4206934,..,0.3828,9.1,36,0.62,308.6047955,219
NGA,2014,3.34840417,..,..,9.2,40,0.58,298.1589574,219
NGA,2015,3.58194995,..,..,9.2,44,0.58,294.1106555,219
NGA,2016,3.64773679,..,0.4494,9.4,49,0.56,295.0561319,219
NGA,2017,3.74762511,..,..,10,52,0.55,299.0736848,219
NGA,2018,3.09069347,..,0.3806,10.4,54,0.55,300.6853412,219
NGA,2019,2.98547053,..,..,12,60,0.53,301.9081437,219
NGA,2020,3.38063431,..,..,12.7,77,0.47,312.6509355,219
NGA,2021,..,..,..,..,90,0.34,306.4624837,219
NGA,2022,..,..,..,..,..,..,..,..
MKD,1990,..,5.947700024,2.2022,..,..,..,..,..
MKD,1991,..,5.78730011,2.251,..,..,..,..,..
MKD,1992,..,5.696400166,2.295,..,..,..,..,..
MKD,1993,..,5.600599766,2.1991,..,..,..,..,..
MKD,1994,..,5.550000191,2.1941,..,..,..,..,..
MKD,1995,..,5.409999847,2.2705,..,..,..,..,..
MKD,1996,..,5.199999809,2.2318,..,..,..,..,..
MKD,1997,..,5.159999847,2.2459,..,..,..,..,..
MKD,1998,..,5.150000095,2.2404,..,..,..,..,..
MKD,1999,..,5.099999905,2.1779,..,..,..,..,..
MKD,2000,8.86991501,5.06,2.1894,..,..,..,..,39
MKD,2001,8.3815918,4.94,2.1828,7.5,..,..,..,40
MKD,2002,8.97826958,4.84,2.2319,7.5,..,..,..,42
MKD,2003,9.00857735,4.81,2.1662,5.8,..,..,..,42
MKD,2004,8.46505451,4.77,2.1828,5.5,..,..,..,39
MKD,2005,7.67907524,4.7,2.1317,5,..,..,..,36
MKD,2006,7.38314581,4.63,2.5142,4.4,..,..,..,34
MKD,2007,6.57065344,4.56,2.446,3.6,..,..,..,32
MKD,2008,6.55317593,4.55,2.5947,2.9,..,..,..,27
MKD,2009,6.52846384,4.48,2.5926,3.1,..,..,..,27
MKD,2010,6.71369696,4.59,2.6759,3.4,..,..,..,23
MKD,2011,6.51887369,4.51,2.7257,3.6,..,..,..,20
MKD,2012,6.61468363,4.4,2.7744,3.7,..,..,..,21
MKD,2013,6.71928358,4.45,2.7956,3.6,..,..,..,19
MKD,2014,6.28993368,4.4,..,3.5,..,..,..,17
MKD,2015,6.34227896,4.39,2.8736,3.3,..,..,..,17
MKD,2016,6.37943363,4.37,..,3,..,..,..,16
MKD,2017,6.43909454,4.28,..,2.8,..,..,..,13
MKD,2018,6.45699358,..,..,2.5,..,..,..,13
MKD,2019,7.06654119,..,..,3.1,..,..,..,12
MKD,2020,7.8894825,..,..,3.3,..,..,..,12
MKD,2021,..,..,..,..,..,..,..,11
MKD,2022,..,..,..,..,..,..,..,..
MNP,1990,..,..,..,..,..,..,..,..
MNP,1991,..,..,..,..,..,..,..,..
MNP,1992,..,..,..,..,..,..,..,..
MNP,1993,..,..,..,..,..,..,..,..
MNP,1994,..,..,..,..,..,..,..,..
MNP,1995,..,..,..,..,..,..,..,..
MNP,1996,..,..,..,..,..,..,..,..
MNP,1997,..,..,..,..,..,..,..,..
MNP,1998,..,..,..,..,..,..,..,..
MNP,1999,..,..,0.445,..,..,..,..,..
MNP,2000,..,..,..,..,..,..,..,107
MNP,2001,..,..,..,..,..,..,..,84
MNP,2002,..,..,..,..,..,..,..,79
MNP,2003,..,..,..,..,..,..,..,69
MNP,2004,..,..,..,..,..,..,..,85
MNP,2005,..,..,..,..,..,..,..,95
MNP,2006,..,..,..,..,..,..,..,89
MNP,2007,..,..,..,..,..,..,..,80
MNP,2008,..,..,..,..,..,..,..,54
MNP,2009,..,..,..,..,..,..,..,77
MNP,2010,..,..,..,..,..,..,..,68
MNP,2011,..,..,..,..,..,..,..,72
MNP,2012,..,..,..,..,..,..,..,70
MNP,2013,..,..,..,..,..,..,..,73
MNP,2014,..,..,..,..,..,..,..,58
MNP,2015,..,..,..,..,..,..,..,63
MNP,2016,..,..,..,..,..,..,..,63
MNP,2017,..,..,..,..,..,..,..,93
MNP,2018,..,..,..,..,..,..,..,107
MNP,2019,..,..,..,..,..,..,..,118
MNP,2020,..,..,..,..,..,..,..,95
MNP,2021,..,..,..,..,..,..,..,81
MNP,2022,..,..,..,..,..,..,..,..
NOR,1990,..,4.599999905,..,..,..,0.03,..,..
NOR,1991,..,4.400000095,2.5973,..,..,0.03,..,..
NOR,1992,..,4.300000191,2.6517,..,..,0.04,..,..
NOR,1993,..,4.199999809,2.6992,..,..,0.04,..,..
NOR,1994,..,4.099999905,2.7815,..,..,0.04,..,..
NOR,1995,..,4,2.9473,..,..,0.04,..,..
NOR,1996,..,4,3.039,..,..,0.03,..,..
NOR,1997,..,4,3.0647,..,..,0.03,..,..
NOR,1998,..,4,3.1544,..,..,0.03,..,..
NOR,1999,..,3.900000095,3.2778,..,..,0.03,..,..
NOR,2000,7.71215487,3.8,3.3738,..,38,0.03,..,5.7
NOR,2001,8.02202415,3.82,3.5325,2.5,48,0.03,..,7
NOR,2002,9.00061893,4.99,3.2123,2.5,58,0.03,..,6.2
NOR,2003,9.21471977,4.99,3.2266,2.5,68,0.02,..,8.4
NOR,2004,8.82115746,5.25,3.3959,2.5,76,0.02,..,7.1
NOR,2005,8.32839584,5.16,3.556,2.5,83,0.03,..,6.9
NOR,2006,7.91272163,5.03,3.7216,2.5,90,0.03,..,6.8
NOR,2007,8.05085373,4.86,3.8357,2.5,95,0.03,..,6.9
NOR,2008,7.96075296,4.64,3.9526,2.5,96,0.03,..,7.2
NOR,2009,9.07431412,4.52,4.0495,2.5,95,0.03,..,7.8
NOR,2010,8.90553188,4.3,4.1167,2.5,94,0.04,..,6.9
NOR,2011,8.78868103,4.19,4.1921,2.5,93,0.04,..,7.4
NOR,2012,8.77787971,3.97,4.236,2.5,92,0.04,..,7.9
NOR,2013,8.92953396,3.86,4.3063,2.5,91,0.04,..,8.2
NOR,2014,9.34493446,3.84,4.4249,2.5,90,0.04,..,6.8
NOR,2015,10.13146877,3.76,4.4432,2.5,90,0.04,..,6.3
NOR,2016,10.59129524,3.68,4.5679,2.5,89,0.03,..,6.1
NOR,2017,10.31589031,3.6,4.7176,2.5,89,0.03,..,5.2
NOR,2018,10.02394581,3.53,4.834,2.5,89,0.03,..,4.1
NOR,2019,10.5360651,..,4.94,2.5,90,0.02,..,3.3
NOR,2020,11.41755009,..,5.047,2.5,92,0.02,..,3.1
NOR,2021,10.08628464,..,..,..,93,0.01,..,2.9
NOR,2022,..,..,..,..,..,..,..,..
OMN,1990,..,2.108799934,0.7952,..,..,7.00E-02,..,..
OMN,1991,..,..,..,..,..,0.09,..,..
OMN,1992,..,..,..,..,..,0.12,..,..
OMN,1993,..,..,..,..,..,0.14,..,..
OMN,1994,..,..,..,..,..,0.13,..,..
OMN,1995,..,..,1.1237,..,..,0.1,..,..
OMN,1996,..,..,..,..,..,0.08,..,..
OMN,1997,..,..,0.8539,..,..,0.06,..,..
OMN,1998,..,2.200000048,0.9321,..,..,0.06,..,..
OMN,1999,..,..,0.9641,..,..,0.06,..,..
OMN,2000,3.06354737,2.18,1.4365,..,12,0.05,2.56E-03,16
OMN,2001,3.08315206,2.1,1.4802,12.3,13,0.05,8.42E-04,14
OMN,2002,3.18044019,2.04,1.5144,11.3,13,0.05,2.50E-03,14
OMN,2003,3.17294717,2.04,1.5615,11,14,0.05,2.47E-03,12
OMN,2004,2.97564673,2.2,1.5829,10.1,15,0.05,0,14
OMN,2005,2.5871408,2.1,1.6653,9.6,15,0.05,0,12
OMN,2006,2.31092215,2.1,1.7743,9.6,16,0.05,0,15
OMN,2007,2.42576504,2.02,1.8471,9.7,19,0.05,1.54E-03,14
OMN,2008,2.01222706,2.02,1.888,9.7,24,0.05,0,15
OMN,2009,2.8300879,1.9,1.9341,8.6,29,0.05,0,14
OMN,2010,2.82071519,1.77,1.9274,7.7,34,0.05,0,12
OMN,2011,2.54776597,1.77,1.9464,6.8,40,0.05,0,12
OMN,2012,2.59780169,1.65,2.0169,6.6,43,0.05,0,12
OMN,2013,2.85995984,1.71,2.0381,6.6,47,0.05,0,9.9
OMN,2014,3.58716846,1.58,2.1481,7.1,48,0.05,0,10
OMN,2015,4.65752935,1.56,2.0889,8.1,47,0.05,0,9
OMN,2016,4.79076433,1.49,1.9249,8.4,52,0.05,0,9
OMN,2017,4.52847433,1.47,1.9572,8.4,56,0.05,0,6.8
OMN,2018,3.68675041,..,2.0031,7.9,60,0.05,0,6.1
OMN,2019,4.39142513,..,1.9301,8.8,65,0.05,0,9.2
OMN,2020,5.32572365,..,1.7738,9.8,60,0.05,0,7.9
OMN,2021,..,..,..,..,65,0.05,0,5.9
OMN,2022,..,..,..,..,..,..,..,..
PAK,1990,..,0.639999986,0.462,..,..,..,..,..
PAK,1991,..,0.652199984,0.48,..,..,..,..,..
PAK,1992,..,0.644699991,0.5271,..,..,..,..,..
PAK,1993,..,0.651499987,0.5381,..,..,..,..,..
PAK,1994,..,..,0.55,..,..,..,..,..
PAK,1995,..,..,0.563,..,..,..,..,..
PAK,1996,..,..,0.5829,..,..,..,..,..
PAK,1997,..,..,0.5987,..,..,..,..,..
PAK,1998,..,..,0.6132,..,..,..,..,..
PAK,1999,..,..,0.6284,..,..,..,..,..
PAK,2000,2.74935055,0.67,0.6451,..,0,..,6.087882831,275
PAK,2001,2.58692551,0.66,0.6593,21.1,1,..,6.629934707,275
PAK,2002,2.70006347,0.69,..,21.8,3,..,6.02051804,275
PAK,2003,2.3364768,0.68,..,21,5,..,5.636618119,276
PAK,2004,2.25784397,0.68,0.7423,19,5,..,4.074594975,276
PAK,2005,2.58859682,0.7,0.7882,17.6,1,..,4.930204936,276
PAK,2006,2.86177489,..,..,16.4,1,..,4.861718407,276
PAK,2007,2.81689181,1,0.7619,15.8,2,..,4.670894546,276
PAK,2008,2.71266907,0.6,0.7806,15.8,2,..,4.178529883,276
PAK,2009,2.474589,0.6,0.7951,15.6,2,..,5.43405889,276
PAK,2010,2.39686546,0.6,0.8076,15.4,3,..,7.562393668,276
PAK,2011,2.14016924,0.6,0.8311,15.1,3,..,9.761609491,276
PAK,2012,2.20038641,0.6,0.859,14.7,4,..,8.313149658,276
PAK,2013,2.40178362,0.6,0.8771,14.2,3,..,6.841100685,275
PAK,2014,2.45603824,0.6,0.8972,13.4,4,..,4.858004689,270
PAK,2015,2.45764362,0.6,0.9262,12.8,5,..,4.823095206,270
PAK,2016,2.57026353,0.63,0.962,12.4,6,..,4.84586875,268
PAK,2017,2.78630086,0.63,1.0005,12.1,8,..,3.854478878,267
PAK,2018,2.82844954,..,0.9801,12.3,10,..,3.266032423,265
PAK,2019,2.84736937,..,1.1179,14.1,13,..,2.917158281,263
PAK,2020,2.95390352,..,..,16.9,12,..,2.430070287,255
PAK,2021,..,..,..,..,14,..,2.222566749,264
PAK,2022,..,..,..,..,..,..,..,..
PLW,1990,..,..,..,..,..,..,..,..
PLW,1991,..,..,..,..,..,..,..,..
PLW,1992,..,..,..,..,..,..,..,..
PLW,1993,..,..,..,..,..,..,..,..
PLW,1994,..,..,..,..,..,..,..,..
PLW,1995,..,..,..,..,..,..,..,..
PLW,1996,..,..,..,..,..,..,..,..
PLW,1997,..,..,..,..,..,..,..,..
PLW,1998,..,4.4,1.413,..,..,..,..,..
PLW,1999,..,..,..,..,..,..,..,..
PLW,2000,8.69525814,..,..,..,..,..,..,64
PLW,2001,7.99779701,..,..,..,..,..,..,64
PLW,2002,8.06898689,..,..,..,..,..,..,64
PLW,2003,9.08002663,..,..,..,..,..,..,52
PLW,2004,10.03987122,..,..,..,..,..,..,29
PLW,2005,9.44485378,..,..,..,..,..,..,58
PLW,2006,9.66567612,5.9,1.3333,..,..,..,..,70
PLW,2007,9.95896339,5,..,..,..,..,..,65
PLW,2008,9.64360332,..,..,..,..,..,..,91
PLW,2009,10.41931343,4.9,1.5847,..,..,..,..,116
PLW,2010,11.67239475,4.8,1.6111,..,..,..,..,118
PLW,2011,10.81779194,..,..,..,..,..,..,76
PLW,2012,11.63778973,..,..,..,..,..,..,26
PLW,2013,12.17709541,..,..,..,..,..,..,52
PLW,2014,12.27246571,..,1.4205,..,..,..,..,90
PLW,2015,11.07734013,..,..,..,..,..,..,90
PLW,2016,12.0831728,..,..,..,..,..,..,148
PLW,2017,12.17100716,..,..,..,..,..,..,129
PLW,2018,11.21721172,..,..,..,..,..,..,109
PLW,2019,15.71146011,..,..,..,..,..,..,39
PLW,2020,18.39064217,..,1.768,..,..,..,..,64
PLW,2021,..,..,..,..,..,..,..,51
PLW,2022,..,..,..,..,..,..,..,..
PAN,1990,..,2.5,1.113,..,..,..,..,..
PAN,1991,..,..,1.122,..,..,..,..,..
PAN,1992,..,..,1.1441,..,..,..,..,..
PAN,1993,..,2.700000048,1.1777,..,..,..,..,..
PAN,1994,..,..,1.1255,..,..,..,..,..
PAN,1995,..,..,1.1666,..,..,..,..,..
PAN,1996,..,2.210000038,1.2055,..,..,..,..,..
PAN,1997,..,..,1.2033,..,..,..,..,..
PAN,1998,..,..,1.1932,..,..,..,..,..
PAN,1999,..,..,1.2325,..,..,..,..,..
PAN,2000,7.23963356,..,..,..,..,..,0.375693363,49
PAN,2001,7.17009974,..,1.2439,24.5,..,..,0.329919772,70
PAN,2002,7.31349277,2.5,1.3346,20.5,..,..,0.782621627,63
PAN,2003,6.95631361,..,1.3403,21,..,..,1.539644631,64
PAN,2004,7.34004402,2.4,1.3216,21.3,..,..,1.709864243,66
PAN,2005,6.43272924,2.2,1.3477,21.6,..,..,1.207243461,62
PAN,2006,6.7842741,2.3,1.3489,18.5,..,..,0.537304786,61
PAN,2007,7.62018394,2.3,1.3032,16.2,..,..,0.40634415,58
PAN,2008,7.05229712,2.3,1.3808,14.1,..,..,0.231558564,58
PAN,2009,7.24006367,2.3,1.3092,12.4,..,..,0.237845279,54
PAN,2010,7.4865942,2.3,1.4058,10.9,..,..,0.125513643,53
PAN,2011,7.08092785,2.27,1.4976,9.1,..,..,0.104244517,55
PAN,2012,6.74132681,2.33,1.5979,8.4,..,..,0.244455297,51
PAN,2013,6.75967455,2.3,1.5821,8.2,..,..,0.200157584,47
