iso3,year,gdp
MAR,2003,2222.937012
MAR,2004,2295.015381
MAR,2005,2336.503418
MAR,2006,2484.974365
MAR,2007,2536.777344
MAR,2008,2646.064697
MAR,2009,2709.40918
MAR,2010,2766.921875
MAR,2011,2879.944092
MAR,2012,2927.290527
MAR,2013,3006.31665
MAR,2014,3047.130859
MAR,2015,3139.228271
MAR,2016,3116.562988
MAR,2017,3234.751465
MAR,2018,3296.194092
MAR,2019,3355.613037
MAR,2020,3081.367432
MAR,2021,3290.604004
MAR,2022,3291.878662
MOZ,1990,214.9576114
MOZ,1991,221.2589914
MOZ,1992,203.8635103
MOZ,1993,219.2902351
MOZ,1994,222.5478087
MOZ,1995,217.624985
MOZ,1996,234.7091686
MOZ,1997,254.2424107
MOZ,1998,272.8614458
MOZ,1999,297.4922453
MOZ,2000,293.7088583
MOZ,2001,321.0386007
MOZ,2002,341.9661222
MOZ,2003,356.1199264
MOZ,2004,374.4055399
MOZ,2005,389.0802701
MOZ,2006,415.9960507
MOZ,2007,436.6840793
MOZ,2008,456.5177112
MOZ,2009,472.5746585
MOZ,2010,489.4069865
MOZ,2011,510.5147339
MOZ,2012,531.309361
MOZ,2013,551.1106089
MOZ,2014,573.9959503
MOZ,2015,594.2269178
MOZ,2016,597.9449806
MOZ,2017,601.3620564
MOZ,2018,604.0075606
MOZ,2019,600.4033659
MOZ,2020,576.2235088
MOZ,2021,573.1130528
MOZ,2022,580.7310989
MMR,1990,190.012238
MMR,1991,189.2822111
MMR,1992,195.1051003
MMR,1993,207.4886099
MMR,1994,218.6838737
MMR,1995,231.4675316
MMR,1996,243.8564927
MMR,1997,255.3463202
MMR,1998,266.7579469
MMR,1999,285.9979725
MMR,2000,318.0069319
MMR,2001,353.9515769
MMR,2002,391.4158262
MMR,2003,438.0612063
MMR,2004,493.6975809
MMR,2005,556.1421415
MMR,2006,625.3799862
MMR,2007,698.3655496
MMR,2008,771.1861048
MMR,2009,846.4911265
MMR,2010,924.6497575
MMR,2011,986.1270977
MMR,2012,1041.225891
MMR,2013,1113.927424
MMR,2014,1195.257283
MMR,2015,1224.562368
MMR,2016,1342.586537
MMR,2017,1409.033751
MMR,2018,1488.530549
MMR,2019,1577.802744
MMR,2020,1616.208531
MMR,2021,1317.45304
MMR,2022,1347.463571
NAM,1990,2857.947261
NAM,1991,2989.541541
NAM,1992,3103.470235
NAM,1993,2957.046556
NAM,1994,2914.360678
NAM,1995,2939.491288
NAM,1996,2951.135773
NAM,1997,2997.249943
NAM,1998,3019.735987
NAM,1999,3047.186325
NAM,2000,3082.759247
NAM,2001,3056.467723
NAM,2002,3148.352816
NAM,2003,3235.746779
NAM,2004,3587.838772
NAM,2005,3634.620373
NAM,2006,3845.288424
NAM,2007,4001.70904
NAM,2008,4053.220051
NAM,2009,4007.485318
NAM,2010,4186.042201
NAM,2011,4330.944086
NAM,2012,4476.414411
NAM,2013,4648.317211
NAM,2014,4846.889574
NAM,2015,4965.672829
NAM,2016,4880.445101
NAM,2017,4746.183391
NAM,2018,4714.452579
NAM,2019,4596.619636
NAM,2020,4152.1807
NAM,2021,4228.784997
NAM,2022,4358.137642
NRU,1990,..
NRU,1991,..
NRU,1992,..
NRU,1993,..
NRU,1994,..
NRU,1995,..
NRU,1996,..
NRU,1997,..
NRU,1998,..
NRU,1999,..
NRU,2000,..
NRU,2001,..
NRU,2002,..
NRU,2003,..
NRU,2004,4187.744365
NRU,2005,3865.652423
NRU,2006,3544.906293
NRU,2007,3306.259194
NRU,2008,5468.10985
NRU,2009,5141.729002
NRU,2010,5054.846089
NRU,2011,5529.367234
NRU,2012,7150.49779
NRU,2013,7300.760729
NRU,2014,8222.597106
NRU,2015,7587.251485
NRU,2016,8013.681953
NRU,2017,7337.103402
NRU,2018,7757.557411
NRU,2019,8254.106601
NRU,2020,8476.004196
NRU,2021,8614.541443
NRU,2022,8708.748834
NPL,1990,420.7431199
NPL,1991,436.1041668
NPL,1992,441.482181
NPL,1993,446.2935243
NPL,1994,471.2742637
NPL,1995,476.4531924
NPL,1996,491.3027724
NPL,1997,505.7744071
NPL,1998,511.0529683
NPL,1999,523.8826093
NPL,2000,546.9316252
NPL,2001,564.0754263
NPL,2002,556.3682314
NPL,2003,570.4195742
NPL,2004,589.7576154
NPL,2005,603.7488472
NPL,2006,618.5592922
NPL,2007,635.0000825
NPL,2008,669.5565417
NPL,2009,696.1427672
NPL,2010,726.0552789
NPL,2011,748.0124942
NPL,2012,781.1038725
NPL,2013,807.1369406
NPL,2014,853.1480502
NPL,2015,882.3076635
NPL,2016,878.1503885
NPL,2017,946.0425579
NPL,2018,1006.606909
NPL,2019,1061.486278
NPL,2020,1018.107913
NPL,2021,1042.973974
NPL,2022,1083.03455
NLD,1990,31106.05196
NLD,1991,31614.65289
NLD,1992,31911.83537
NLD,1993,32088.7066
NLD,1994,32840.2781
NLD,1995,33696.74383
NLD,1996,34715.16163
NLD,1997,36032.04025
NLD,1998,37480.70945
NLD,1999,39106.38816
NLD,2000,40456.94224
NLD,2001,41087.04217
NLD,2002,40914.3255
NLD,2003,40785.12222
NLD,2004,41450.40427
NLD,2005,42201.77541
NLD,2006,43592.30274
NLD,2007,45138.67844
NLD,2008,45939.1482
NLD,2009,44027.60256
NLD,2010,44390.50441
NLD,2011,44869.31294
NLD,2012,44242.97353
NLD,2013,44055.30426
NLD,2014,44521.89454
NLD,2015,45193.40322
NLD,2016,45938.78504
NLD,2017,46997.34545
NLD,2018,47826.81912
NLD,2019,48443.73205
NLD,2020,46303.21886
NLD,2021,48301.52896
NLD,2022,49979.8527
NCL,1990,..
NCL,1991,..
NCL,1992,..
NCL,1993,..
NCL,1994,..
NCL,1995,..
NCL,1996,..
NCL,1997,..
NCL,1998,..
NCL,1999,..
NCL,2000,..
NCL,2001,..
NCL,2002,..
NCL,2003,..
NCL,2004,..
NCL,2005,..
NCL,2006,..
NCL,2007,..
NCL,2008,..
NCL,2009,..
NCL,2010,..
NCL,2011,..
NCL,2012,..
NCL,2013,..
NCL,2014,..
NCL,2015,32428.57211
NCL,2016,..
NCL,2017,..
NCL,2018,..
NCL,2019,..
NCL,2020,..
NCL,2021,..
NCL,2022,..
NZL,1990,26371.00332
NZL,1991,24849.74408
NZL,1992,24861.21714
NZL,1993,26150.34833
NZL,1994,27126.07259
NZL,1995,27994.03701
NZL,1996,28550.75367
NZL,1997,28764.4002
NZL,1998,28755.23845
NZL,1999,30142.12823
NZL,2000,30825.9568
NZL,2001,31690.09701
NZL,2002,32612.47121
NZL,2003,33487.09225
NZL,2004,34342.1537
NZL,2005,35095.36316
NZL,2006,35640.38446
NZL,2007,36391.89654
NZL,2008,35647.4676
NZL,2009,35253.31348
NZL,2010,35374.92542
NZL,2011,35886.13726
NZL,2012,36501.18386
NZL,2013,37223.30664
NZL,2014,38005.28193
NZL,2015,38630.72659
NZL,2016,39208.76763
NZL,2017,39751.61362
NZL,2018,40422.34579
NZL,2019,40757.36815
NZL,2020,39607.87893
NZL,2021,41481.98674
NZL,2022,42271.71472
NIC,1990,1241.399796
NIC,1991,1210.568698
NIC,1992,1187.828098
NIC,1993,1157.149497
NIC,1994,1170.288341
NIC,1995,1214.099746
NIC,1996,1266.855271
NIC,1997,1294.624808
NIC,1998,1321.464996
NIC,1999,1393.344487
NIC,2000,1429.728513
NIC,2001,1452.346558
NIC,2002,1444.864804
NIC,2003,1463.460672
NIC,2004,1523.129448
NIC,2005,1568.422404
NIC,2006,1611.367068
NIC,2007,1669.727352
NIC,2008,1702.724754
NIC,2009,1622.990445
NIC,2010,1669.946767
NIC,2011,1749.506512
NIC,2012,1835.949837
NIC,2013,1898.457516
NIC,2014,1960.702661
NIC,2015,2025.327261
NIC,2016,2087.68769
NIC,2017,2153.603804
NIC,2018,2052.135902
NIC,2019,1965.277906
NIC,2020,1904.284366
NIC,2021,2072.287533
NIC,2022,2119.743098
NER,1990,461.2155282
NER,1991,445.1494911
NER,1992,440.1397982
NER,1993,427.8457645
NER,1994,421.9988705
NER,1995,418.2441133
NER,1996,404.8044653
NER,1997,397.5052339
NER,1998,422.6201058
NER,1999,407.554434
NER,2000,389.077523
NER,2001,403.1766236
NER,2002,408.5713581
NER,2003,403.0641994
NER,2004,390.4248235
NER,2005,404.2805689
NER,2006,413.0559602
NER,2007,410.8033081
NER,2008,426.6056804
NER,2009,419.1732488
NER,2010,438.4638828
NER,2011,432.2975623
NER,2012,460.0322366
NER,2013,466.333676
NER,2014,478.8551539
NER,2015,481.1113011
NER,2016,489.4338123
NER,2017,494.616648
NER,2018,510.573131
NER,2019,520.9194002
NER,2020,519.6787953
NER,2021,507.7111317
NER,2022,545.4642234
NGA,1990,1608.779886
NGA,1991,1573.702566
NGA,1992,1605.548461
NGA,1993,1533.183995
NGA,1994,1467.092218
NGA,1995,1429.012361
NGA,1996,1451.819865
NGA,1997,1457.228191
NGA,1998,1457.701404
NGA,1999,1429.405881
NGA,2000,1462.536292
NGA,2001,1508.553895
NGA,2002,1693.746069
NGA,2003,1769.882595
NGA,2004,1882.182366
NGA,2005,1950.122762
NGA,2006,2013.274418
NGA,2007,2088.604852
NGA,2008,2170.059255
NGA,2009,2281.386807
NGA,2010,2397.32403
NGA,2011,2455.74699
NGA,2012,2490.213614
NGA,2013,2585.647719
NGA,2014,2677.494122
NGA,2015,2679.554765
NGA,2016,2570.960278
NGA,2017,2527.00012
NGA,2018,2512.080983
NGA,2019,2505.462745
NGA,2020,2401.1839
NGA,2021,2429.585781
NGA,2022,2449.588476
MKD,1990,3568.063569
MKD,1991,3360.195365
MKD,1992,3168.627312
MKD,1993,2962.978231
MKD,1994,2932.079359
MKD,1995,2897.193767
MKD,1996,2916.4433
MKD,1997,2954.523831
MKD,1998,3038.139834
MKD,1999,3154.849182
MKD,2000,3283.379341
MKD,2001,3169.325144
MKD,2002,3240.110645
MKD,2003,3301.313619
MKD,2004,3445.808437
MKD,2005,3600.953905
MKD,2006,3779.676727
MKD,2007,4017.793909
MKD,2008,4230.73499
MKD,2009,4207.806792
MKD,2010,4339.966334
MKD,2011,4433.889462
MKD,2012,4408.298421
MKD,2013,4530.684146
MKD,2014,4687.298498
MKD,2015,4861.55616
MKD,2016,4994.561201
MKD,2017,5043.694519
MKD,2018,5184.696805
MKD,2019,5386.20275
MKD,2020,5067.215887
MKD,2021,5365.476099
MKD,2022,5500.399059
MNP,1990,..
MNP,1991,..
MNP,1992,..
MNP,1993,..
MNP,1994,..
MNP,1995,..
MNP,1996,..
MNP,1997,..
MNP,1998,..
MNP,1999,..
MNP,2000,..
MNP,2001,..
MNP,2002,20827.8058
MNP,2003,21610.36548
MNP,2004,21739.04614
MNP,2005,19767.4536
MNP,2006,19235.40583
MNP,2007,18806.62293
MNP,2008,17565.58118
MNP,2009,15233.94347
MNP,2010,16294.51092
MNP,2011,15541.55416
MNP,2012,15715.74335
MNP,2013,16204.5456
MNP,2014,16974.27842
MNP,2015,17665.10075
MNP,2016,22995.52741
MNP,2017,28549.32658
MNP,2018,23242.92544
MNP,2019,20796.03042
MNP,2020,14703.51161
MNP,2021,..
MNP,2022,..
NOR,1990,49937.45578
NOR,1991,51233.03611
NOR,1992,52758.94525
NOR,1993,53938.02132
NOR,1994,56343.01054
NOR,1995,58380.56847
NOR,1996,61005.90835
NOR,1997,63882.4765
NOR,1998,65197.94631
NOR,1999,66094.73546
NOR,2000,67846.59685
NOR,2001,68899.5269
NOR,2002,69472.98367
NOR,2003,69719.31227
NOR,2004,72091.0133
NOR,2005,73524.25492
NOR,2006,74729.76321
NOR,2007,76115.70667
NOR,2008,75535.21179
NOR,2009,73141.30734
NOR,2010,72804.39562
NOR,2011,72660.67541
NOR,2012,73661.67859
NOR,2013,73515.91449
NOR,2014,74180.32387
NOR,2015,74809.9658
NOR,2016,75017.49447
NOR,2017,76247.41166
NOR,2018,76373.64746
NOR,2019,76712.28713
NOR,2020,75287.20595
NOR,2021,77805.00755
NOR,2022,79638.75142
OMN,1990,16255.58587
OMN,1991,16418.08446
OMN,1992,16992.18726
OMN,1993,17265.50242
OMN,1994,17415.15356
OMN,1995,17957.15591
OMN,1996,18191.92202
OMN,1997,18983.47327
OMN,1998,19193.29097
OMN,1999,18983.18389
OMN,2000,19953.67518
OMN,2001,20581.26361
OMN,2002,20109.05456
OMN,2003,19347.52352
OMN,2004,19301.80671
OMN,2005,19418.01505
OMN,2006,20097.9004
OMN,2007,20629.84337
OMN,2008,21939.84744
OMN,2009,22879.50516
OMN,2010,21782.79938
OMN,2011,20142.15705
OMN,2012,19888.75386
OMN,2013,19387.08277
OMN,2014,18694.31095
OMN,2015,18777.43306
OMN,2016,18799.80845
OMN,2017,18260.00507
OMN,2018,18256.65315
OMN,2019,18044.27045
OMN,2020,17662.24284
OMN,2021,18300.762
OMN,2022,18856.87524
PAK,1990,862.4164797
PAK,1991,877.2642227
PAK,1992,920.3771368
PAK,1993,912.8967057
PAK,1994,919.9153246
PAK,1995,937.4791443
PAK,1996,953.4253132
PAK,1997,935.1882801
PAK,1998,931.7067122
PAK,1999,938.5921525
PAK,2000,948.9384615
PAK,2001,952.7477969
PAK,2002,952.448067
PAK,2003,985.6535674
PAK,2004,1036.608829
PAK,2005,1080.604737
PAK,2006,1120.585337
PAK,2007,1149.851278
PAK,2008,1144.210243
PAK,2009,1150.671991
PAK,2010,1143.117865
PAK,2011,1150.002717
PAK,2012,1169.123042
PAK,2013,1201.908252
PAK,2014,1240.489438
PAK,2015,1282.443026
PAK,2016,1337.123241
PAK,2017,1377.969538
PAK,2018,1440.425252
PAK,2019,1452.851429
PAK,2020,1409.697461
PAK,2021,1473.864753
PAK,2022,1535.717909
PLW,1990,..
PLW,1991,..
PLW,1992,..
PLW,1993,..
PLW,1994,..
PLW,1995,..
PLW,1996,..
PLW,1997,..
PLW,1998,..
PLW,1999,..
PLW,2000,11392.036
PLW,2001,12063.31781
PLW,2002,12480.63398
PLW,2003,12055.73105
PLW,2004,12624.01571
PLW,2005,13174.20538
PLW,2006,13262.54609
PLW,2007,13707.36651
PLW,2008,13093.30852
PLW,2009,12409.70228
PLW,2010,12628.36589
PLW,2011,13693.98947
PLW,2012,14151.12863
PLW,2013,13780.05461
PLW,2014,14654.76039
PLW,2015,15761.36338
PLW,2016,15728.77601
PLW,2017,15069.46636
PLW,2018,15062.95676
PLW,2019,15078.70895
PLW,2020,13662.75409
PLW,2021,11806.89161
PLW,2022,..
PAN,1990,5186.25057
PAN,1991,5556.633183
PAN,1992,5889.180033
PAN,1993,6083.965847
PAN,1994,6130.672675
PAN,1995,6112.472781
PAN,1996,6234.36133
PAN,1997,6504.827557
PAN,1998,6843.98684
PAN,1999,6972.060084
PAN,2000,7021.54645
PAN,2001,6925.078646
PAN,2002,6943.426055
PAN,2003,7097.577556
PAN,2004,7486.276744
PAN,2005,7872.785493
PAN,2006,8394.7458
PAN,2007,9228.072583
PAN,2008,9952.916832
PAN,2009,9895.254792
PAN,2010,10286.20312
PAN,2011,11248.00342
PAN,2012,12130.22864
PAN,2013,12741.38045
PAN,2014,13155.45367
PAN,2015,13669.55944
PAN,2016,14099.93632
PAN,2017,14634.8425
PAN,2018,14922.13
PAN,2019,15166.88091
PAN,2020,12307.25921
PAN,2021,14069.87941
PAN,2022,15388.05587
PNG,1990,1907.733963
PNG,1991,2023.872098
PNG,1992,2223.031646
PNG,1993,2532.804363
PNG,1994,2586.80075
PNG,1995,2411.858041
PNG,1996,2506.381843
PNG,1997,2323.773732
PNG,1998,2158.560736
PNG,1999,2123.186914
PNG,2000,1999.969609
PNG,2001,1930.874119
PNG,2002,1864.302423
PNG,2003,1842.613214
PNG,2004,1831.94381
PNG,2005,1886.527776
PNG,2006,1926.513509
PNG,2007,2013.196285
PNG,2008,1946.228756
PNG,2009,2016.184883
PNG,2010,2154.694714
PNG,2011,2116.224714
PNG,2012,2154.100198
PNG,2013,2177.070914
PNG,2014,2408.108596
PNG,2015,2502.073746
PNG,2016,2575.067822
PNG,2017,2603.015347
PNG,2018,2536.083493
PNG,2019,2590.494236
PNG,2020,2455.145638
PNG,2021,2408.24912
PNG,2022,2471.049751
PRY,1990,4036.313708
PRY,1991,4068.283777
PRY,1992,4031.807631
PRY,1993,4125.547538
PRY,1994,4239.490937
PRY,1995,4421.900864
PRY,1996,4388.788388
PRY,1997,4473.73406
PRY,1998,4381.158341
PRY,1999,4233.109717
PRY,2000,4056.230347
PRY,2001,3954.693108
PRY,2002,3897.774907
PRY,2003,4015.492411
PRY,2004,4129.762449
PRY,2005,4171.236508
PRY,2006,4326.099794
PRY,2007,4515.390156
PRY,2008,4761.869723
PRY,2009,4701.606997
PRY,2010,5163.465347
PRY,2011,5315.382875
PRY,2012,5207.016511
PRY,2013,5561.536931
PRY,2014,5774.571488
PRY,2015,5861.389724
PRY,2016,6025.084258
PRY,2017,6226.67249
PRY,2018,6338.500516
PRY,2019,6229.21196
PRY,2020,6095.378718
PRY,2021,6259.725741
PRY,2022,6193.361752
PER,1990,2695.3733
PER,1991,2697.372622
PER,1992,2628.753427
PER,1993,2711.690958
PER,1994,2985.853238
PER,1995,3146.044899
PER,1996,3174.600269
PER,1997,3319.169146
PER,1998,3248.184568
PER,1999,3242.238906
PER,2000,3279.355181
PER,2001,3255.590031
PER,2002,3392.994493
PER,2003,3497.357649
PER,2004,3635.157463
PER,2005,3828.852439
PER,2006,4083.204901
PER,2007,4397.050814
PER,2008,4764.07014
PER,2009,4782.549445
PER,2010,5142.013976
PER,2011,5421.333837
PER,2012,5701.603888
PER,2013,5977.182234
PER,2014,6056.033297
PER,2015,6180.118799
PER,2016,6337.580012
PER,2017,6400.037747
PER,2018,6530.422502
PER,2019,6550.447518
PER,2020,5754.310172
PER,2021,6446.89325
PER,2022,6554.960562
PHL,1990,1739.945189
PHL,1991,1691.657933
PHL,1992,1659.14492
PHL,1993,1655.842682
PHL,1994,1688.232486
PHL,1995,1725.502383
PHL,1996,1782.994443
PHL,1997,1829.718622
PHL,1998,1776.984544
PHL,1999,1794.129793
PHL,2000,1831.69921
PHL,2001,1848.01494
PHL,2002,1877.561655
PHL,2003,1933.647982
PHL,2004,2020.129703
PHL,2005,2079.331832
PHL,2006,2149.00627
PHL,2007,2246.68989
PHL,2008,2300.856108
PHL,2009,2291.622762
PHL,2010,2415.783578
PHL,2011,2464.684351
PHL,2012,2589.134401
PHL,2013,2717.67978
PHL,2014,2843.843607
PHL,2015,2974.29692
PHL,2016,3130.910645
PHL,2017,3289.472272
PHL,2018,3439.100528
PHL,2019,3589.613641
PHL,2020,3195.538887
PHL,2021,3328.042359
PHL,2022,3527.981157
POL,1990,5111.34533
POL,1991,4735.927698
POL,1992,4840.168585
POL,1993,5008.349089
POL,1994,5262.315235
POL,1995,5628.446239
POL,1996,5968.114357
POL,1997,6348.841217
POL,1998,6641.085312
POL,1999,6950.797735
POL,2000,7344.120761
POL,2001,7438.603435
POL,2002,7593.559655
POL,2003,7864.518264
POL,2004,8261.227441
POL,2005,8554.693897
POL,2006,9084.949214
POL,2007,9731.769454
POL,2008,10139.11914
POL,2009,10419.21487
POL,2010,10755.65644
POL,2011,11291.90359
POL,2012,11466.41593
POL,2013,11571.61485
POL,2014,12024.60951
POL,2015,12560.05142
POL,2016,12936.57326
POL,2017,13599.81802
POL,2018,14408.38439
POL,2019,15053.23936
POL,2020,14774.9892
POL,2021,15850.29254
POL,2022,16704.9434
PRT,1990,14572.28838
PRT,1991,15243.93004
PRT,1992,15421.99489
PRT,1993,15088.41396
PRT,1994,15193.05474
PRT,1995,15788.98311
PRT,1996,16280.93715
PRT,1997,16921.72194
PRT,1998,17645.90583
PRT,1999,18231.83976
PRT,2000,18795.03115
PRT,2001,19025.69569
PRT,2002,19067.65543
PRT,2003,18819.44374
PRT,2004,19110.32084
PRT,2005,19224.03465
PRT,2006,19501.23301
PRT,2007,19950.8441
PRT,2008,19985.69833
PRT,2009,19343.28005
PRT,2010,19670.36107
PRT,2011,19365.18165
PRT,2012,18654.95753
PRT,2013,18584.55405
PRT,2014,18833.05183
PRT,2015,19250.10654
PRT,2016,19700.91
PRT,2017,20441.4858
PRT,2018,21057.61748
PRT,2019,21617.41162
PRT,2020,19802.22902
PRT,2021,20835.10893
PRT,2022,22112.74376
PRI,1990,18733.67434
PRI,1991,19030.27108
PRI,1992,19770.79916
PRI,1993,20515.55257
PRI,1994,21176.70305
PRI,1995,21936.45198
PRI,1996,22193.61359
PRI,1997,23061.3703
PRI,1998,24197.34732
PRI,1999,25374.1411
PRI,2000,26132.00364
PRI,2001,27722.41023
PRI,2002,27940.42599
PRI,2003,27937.85996
PRI,2004,30375.83674
PRI,2005,29815.26271
PRI,2006,29519.78451
PRI,2007,29347.89156
PRI,2008,28976.17602
PRI,2009,28565.81227
PRI,2010,28592.12197
PRI,2011,28821.0228
PRI,2012,29180.41213
PRI,2013,29426.1576
PRI,2014,29554.62442
PRI,2015,29763.4883
PRI,2016,29961.75282
PRI,2017,29809.2177
PRI,2018,29687.20648
PRI,2019,30181.27248
PRI,2020,28138.67747
PRI,2021,28423.81262
PRI,2022,29752.12811
QAT,1990,..
QAT,1991,..
QAT,1992,..
QAT,1993,..
QAT,1994,..
QAT,1995,..
QAT,1996,..
QAT,1997,..
QAT,1998,..
QAT,1999,..
QAT,2000,52157.76335
QAT,2001,51565.04755
QAT,2002,52606.17816
QAT,2003,51987.09929
QAT,2004,59634.73377
QAT,2005,58757.99267
QAT,2006,61985.69923
QAT,2007,60261.43175
QAT,2008,60478.90352
QAT,2009,60730.12478
QAT,2010,68253.06589
QAT,2011,73493.26895
QAT,2012,72870.3738
QAT,2013,72012.54955
QAT,2014,69723.72737
QAT,2015,66984.9102
QAT,2016,64233.26221
QAT,2017,60551.02004
QAT,2018,60080.69655
QAT,2019,59672.64155
QAT,2020,58476.19943
QAT,2021,61000.97739
QAT,2022,63782.51026
ROU,1990,5017.161807
ROU,1991,4407.153132
ROU,1992,4057.258688
ROU,1993,4124.898003
ROU,1994,4293.323689
ROU,1995,4570.185512
ROU,1996,4762.477097
ROU,1997,4544.606608
ROU,1998,4461.584645
ROU,1999,4451.762442
ROU,2000,4567.240057
ROU,2001,4873.093219
ROU,2002,5246.170873
ROU,2003,5407.855963
ROU,2004,6005.916876
ROU,2005,6325.221814
ROU,2006,6873.661295
ROU,2007,7480.581408
ROU,2008,8314.233027
ROU,2009,7921.220679
ROU,2010,7657.543016
ROU,2011,8042.904089
ROU,2012,8234.305287
ROU,2013,8287.250347
ROU,2014,8661.122756
ROU,2015,8976.955236
ROU,2016,9286.596924
ROU,2017,10106.01845
ROU,2018,10778.44925
ROU,2019,11252.88655
ROU,2020,10898.92233
ROU,2021,11617.99063
ROU,2022,12279.56957
RUS,1990,7849.519043
RUS,1991,7432.021484
RUS,1992,6345.912109
RUS,1993,5798.914551
RUS,1994,5071.742676
RUS,1995,4862.646484
RUS,1996,4686.862793
RUS,1997,4760.339355
RUS,1998,4515.509277
RUS,1999,4819.380371
RUS,2000,5323.666504
RUS,2001,5618.955566
RUS,2002,5910.171875
RUS,2003,6370.453613
RUS,2004,6856.678223
RUS,2005,7323.385254
RUS,2006,7949.896973
RUS,2007,8640.40625
RUS,2008,9093.700195
RUS,2009,8381.868164
RUS,2010,8755.120117
RUS,2011,9124.474609
RUS,2012,9475.69043
RUS,2013,9621.517578
RUS,2014,9520.948242
RUS,2015,9313.021484
RUS,2016,9313.975586
RUS,2017,9473.1875
RUS,2018,9739.908203
RUS,2019,9958.469727
RUS,2020,9714.383789
RUS,2021,10301.66504
RUS,2022,10078.90039
RWA,1990,371.0083592
RWA,1991,353.672885
RWA,1992,366.0553249
RWA,1993,325.8397151
RWA,1994,190.3332045
RWA,1995,304.7054574
RWA,1996,290.922001
RWA,1997,290.1198036
RWA,1998,305.928008
RWA,1999,315.457508
RWA,2000,337.6319107
RWA,2001,361.2032358
RWA,2002,401.6081453
RWA,2003,401.0787412
RWA,2004,419.9768404
RWA,2005,447.4305343
RWA,2006,475.8639353
RWA,2007,498.5752875
RWA,2008,539.5580535
RWA,2009,558.3315416
RWA,2010,583.8611618
RWA,2011,614.3616031
RWA,2012,651.2338063
RWA,2013,665.9365306
RWA,2014,690.3948658
RWA,2015,733.8228504
RWA,2016,758.8701429
RWA,2017,769.432795
RWA,2018,815.050688
RWA,2019,871.1098908
RWA,2020,821.7850596
RWA,2021,889.8120428
RWA,2022,940.4066789
WSM,1990,2547.019688
WSM,1991,2480.841371
WSM,1992,2459.869806
WSM,1993,2537.367773
WSM,1994,2447.937689
WSM,1995,2584.504785
WSM,1996,2741.657443
WSM,1997,2731.016164
WSM,1998,2762.459102
WSM,1999,2794.54226
WSM,2000,2908.188432
WSM,2001,3097.486821
WSM,2002,3253.267022
WSM,2003,3408.056324
WSM,2004,3501.447222
WSM,2005,3722.96861
WSM,2006,3787.228319
WSM,2007,3783.676242
WSM,2008,3891.484728
WSM,2009,3842.575918
WSM,2010,4046.585231
WSM,2011,4166.407173
WSM,2012,3975.018022
WSM,2013,3943.159939
WSM,2014,3933.416128
WSM,2015,4048.467057
WSM,2016,4329.727611
WSM,2017,4346.50453
WSM,2018,4277.341956
WSM,2019,4421.294484
WSM,2020,4223.588113
WSM,2021,3855.568987
WSM,2022,3564.436227
SMR,1990,..
SMR,1991,..
SMR,1992,..
SMR,1993,..
SMR,1994,..
SMR,1995,..
SMR,1996,..
SMR,1997,48795.34863
SMR,1998,51629.3713
SMR,1999,55433.6491
SMR,2000,55756.96229
SMR,2001,57764.65947
SMR,2002,56630.71594
SMR,2003,57524.16306
SMR,2004,59123.7886
SMR,2005,59705.92264
SMR,2006,61059.47689
SMR,2007,64511.07422
SMR,2008,63502.12675
SMR,2009,56289.85687
SMR,2010,52284.54438
SMR,2011,46628.6847
SMR,2012,42510.57548
SMR,2013,41983.42947
SMR,2014,41558.69882
SMR,2015,42281.81125
SMR,2016,42935.41733
SMR,2017,42765.69981
SMR,2018,43277.50141
SMR,2019,44143.04564
SMR,2020,41415.66696
SMR,2021,45269.47405
SMR,2022,..
STP,1990,..
STP,1991,..
STP,1992,..
STP,1993,..
STP,1994,..
STP,1995,..
STP,1996,..
STP,1997,..
STP,1998,..
STP,1999,..
STP,2000,..
STP,2001,1068.801136
STP,2002,1078.298909
STP,2003,1137.929239
STP,2004,1148.788876
STP,2005,1194.604469
STP,2006,1268.776454
STP,2007,1283.080615
STP,2008,1330.422842
STP,2009,1331.153513
STP,2010,1388.705458
STP,2011,1419.345276
STP,2012,1434.033596
STP,2013,1473.344656
STP,2014,1540.119571
STP,2015,1571.49854
STP,2016,1608.885678
STP,2017,1643.472642
STP,2018,1665.395716
STP,2019,1676.396313
STP,2020,1695.171292
STP,2021,1692.43531
STP,2022,1676.026833
SAU,1990,17758.83504
SAU,1991,19627.52603
SAU,1992,19669.5742
SAU,1993,18786.98583
SAU,1994,18356.00815
SAU,1995,17887.24268
SAU,1996,17865.8228
SAU,1997,17584.59705
SAU,1998,17621.26196
SAU,1999,16524.61498
SAU,2000,17018.61189
SAU,2001,16402.60589
SAU,2002,15561.48161
SAU,2003,16916.52868
SAU,2004,17868.44728
SAU,2005,18295.45485
SAU,2006,18075.67362
SAU,2007,17700.23235
SAU,2008,18095.46767
SAU,2009,17071.73142
SAU,2010,17366.19043
SAU,2011,18802.93781
SAU,2012,19392.13983
SAU,2013,19526.15222
SAU,2014,19905.99484
SAU,2015,20442.36606
SAU,2016,20508.11765
SAU,2017,20028.21365
SAU,2018,20096.55249
SAU,2019,19806.11547
SAU,2020,18856.91381
SAU,2021,19621.89194
SAU,2022,21068.99751
SEN,1990,1015.037107
SEN,1991,1012.702741
SEN,1992,997.7366456
SEN,1993,983.9125894
SEN,1994,957.6880331
SEN,1995,984.8240799
SEN,1996,980.7745216
